"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"2412","2117","11897","561.2449","5.262","3,506.3","99","99_1_F1","2M+Na; M+Na","[11898]; [11898]","true","keep_rep"
"2413","2118","11898","577.2185","5.262","536.0","99","99_1_F1","2M+K; M+K","[11897]; [11897]","false","filtered"
"2409","1873","10358","575.2305","4.552","1,048.4","98","98_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[10355]; [10355]; [10355]; [10355]; [10355]; [10355]; [10355]","true","keep_rep"
"2410","1872","10355","597.2124","4.552","720.7","98","98_1_F1","2M+ACN+Na; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[10358]; [10358]; [10384]; [10358]; [10358]; [10358]; [10358]; [10358]","false","filtered"
"2411","1880","10384","603.3549","4.560","235.3","98","98_1_F1","M+2ACN+H","[10355]","false","filtered"
"2407","1467","7735","533.2216","3.465","695.2","97","97_1_F1","2M+H; M+H","[7737]; [7737]","true","keep_rep"
"2408","1468","7737","550.2487","3.465","84.9","97","97_1_F1","2M+NH4; M+NH4","[7735]; [7735]","false","filtered"
"2405","1702","9214","533.2217","4.050","5,150.4","96","96_1_F1","2M+H; M+H","[9219]; [9219]","true","keep_rep"
"2406","1705","9219","550.2484","4.052","1,783.5","96","96_1_F1","2M+NH4; M+NH4","[9214]; [9214]","false","filtered"
"2403","1644","8964","555.1492","3.951","1,329.9","95","95_1_F1","2M+Na; M+Na","[8969]; [8969]","true","keep_rep"
"2404","1646","8969","571.1233","3.953","302.0","95","95_1_F1","2M+K; M+K","[8964]; [8964]","false","filtered"
"2401","2250","13083","553.2992","5.837","1,067.1","94","94_1_F1","2M+Na; M+Na","[13090]; [13090]","true","keep_rep"
"2402","2254","13090","548.3453","5.858","717.8","94","94_1_F1","2M+NH4; M+NH4","[13083]; [13083]","false","filtered"
"2399","2244","12974","553.2991","5.775","1,172.1","93","93_1_F1","2M+Na; M+Na","[12992]; [12992]","true","keep_rep"
"2400","2247","12992","548.3448","5.779","645.4","93","93_1_F1","2M+NH4; M+NH4","[12974]; [12974]","false","filtered"
"2395","2520","17759","598.3815","7.972","2,273.5","92","92_1_F1","2M+NH4; M+ACN+Na; M+NH4","[17758]; [17736]; [17758]","true","keep_rep"
"2396","2519","17758","603.3368","7.972","1,255.0","92","92_1_F1","2M+Na; M+ACN+Na; M+Na","[17759]; [17741]; [17759]","false","filtered"
"2397","2515","17736","534.3650","7.960","706.6","92","92_1_F1","2M+NH4; M+; M+NH4","[17741]; [17759]; [17741]","false","filtered"
"2398","2517","17741","539.3204","7.964","614.2","92","92_1_F1","2M+Na; M+; M+Na","[17736]; [17758]; [17736]","false","filtered"
"2393","2142","12030","517.2266","5.328","51,719.5","91","91_1_F1","2M+H; M+H","[12029]; [12029]","true","keep_rep"
"2394","2141","12029","534.2536","5.328","4,175.9","91","91_1_F1","2M+NH4; M+NH4","[12030]; [12030]","false","filtered"
"2390","2468","16325","532.3501","7.296","1,069.7","90","90_1_F1","2M+NH4; M+NH4","[16336, 16337]; [16336, 16337]","true","keep_rep"
"2391","2466","16337","537.3047","7.290","855.3","90","90_1_F1","2M+Na; M+Na","[16325, 16336]; [16325, 16336]","false","filtered"
"2392","2465","16336","553.2783","7.290","236.9","90","90_1_F1","2M+K; M+K","[16325, 16337]; [16325, 16337]","false","filtered"
"2388","1523","8152","525.3047","3.633","772.2","89","89_1_F1","2M+Na; M+Na","[8160]; [8160]","true","keep_rep"
"2389","1526","8160","520.3503","3.635","444.2","89","89_1_F1","2M+NH4; M+NH4","[8152]; [8152]","false","filtered"
"2384","1435","7467","538.2295","3.360","1,600.3","88","88_3_F1","2M+NH4; M+NH4","[7370, 7468]; [7370, 7468]","true","keep_rep"
"2385","1433","7370","543.1847","3.358","389.4","88","88_3_F1","2M+Na; M+Na","[7467, 7468]; [7467, 7468]","false","filtered"
"2386","1436","7468","559.1599","3.360","100.9","88","88_3_F1","2M+K; M+2Na-H; M+K","[7370, 7467]; [7426]; [7370, 7467]","false","filtered"
"2376","1411","7303","596.2358","3.304","1,400.3","88","88_2_F1","2M+ACN+H; 2M+NH4; M+2ACN+2H; M+NH4","[7266]; [7304, 7305]; [7425]; [7304, 7305]","true","keep_rep"
"2377","1412","7304","601.1912","3.304","827.5","88","88_2_F1","2M+ACN+H; 2M+Na; M+2Na-H; M+ACN+Na; M+H+K; M+Na","[7273]; [7303, 7305]; [7426]; [7426]; [7266]; [7303, 7305]","false","filtered"
"2378","1428","7427","603.2065","3.352","781.9","88","88_2_F1","2M+Na; M+Na","[7426, 7437]; [7426, 7437]","false","filtered"
"2379","1427","7426","598.2504","3.352","760.3","88","88_2_F1","2M+NH4; M+ACN+H; M+IsoProp+H; M+IsoProp+Na+H; M+NH4","[7427, 7437]; [7304]; [7304]; [7468]; [7427, 7437]","false","filtered"
"2380","1426","7425","566.2015","3.352","728.1","88","88_2_F1","2M+ACN+Na; 2M+Na; M+ACN+Na; M+H+Na; M+Na","[7470]; [7436]; [7470]; [7303]; [7436]","false","filtered"
"2381","1413","7305","617.1657","3.305","637.2","88","88_2_F1","2M+ACN+H; 2M+K; M+K","[7267]; [7303, 7304]; [7303, 7304]","false","filtered"
"2382","1429","7437","619.1811","3.352","222.8","88","88_2_F1","2M+K; M+K","[7426, 7427]; [7426, 7427]","false","filtered"
"2383","1430","7436","582.1756","3.354","126.7","88","88_2_F1","2M+K; M+K","[7425]; [7425]","false","filtered"
"2366","1388","7174","625.1789","3.248","2,239.5","88","88_1_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+H+K; M+H+Na; M+Na","[7175]; [7197]; [7175]; [7175]; [7175]; [7175]; [7197]; [7175]; [7194]; [7189]; [7175]","true","keep_rep"
"2367","1404","7266","582.2200","3.287","842.8","88","88_1_F1","2M+3H2O+2H; 2M+NH4; M+2H; M+2Na; M+NH4","[7303]; [7267, 7273]; [7304]; [7197]; [7267, 7273]","false","filtered"
"2368","1393","7194","617.1884","3.252","552.5","88","88_1_F1","2M+Na; M+H+Na; M+Na","[7187, 7189]; [7174]; [7187, 7189]","false","filtered"
"2369","1407","7273","587.1757","3.288","519.7","88","88_1_F1","2M+3H2O+2H; 2M+K; 2M+NH4; 2M+Na; M+CH3OH+H; M+K; M+NH4; M+Na","[7304]; [7187]; [7189]; [7266, 7267]; [7189]; [7187]; [7189]; [7266, 7267]","false","filtered"
"2370","1391","7187","612.2303","3.250","487.5","88","88_1_F1","2M+ACN+Na; 2M+NH4; M+ACN+Na; M+NH4","[7273]; [7189, 7194]; [7273]; [7189, 7194]","false","filtered"
"2371","1389","7175","647.1603","3.248","355.1","88","88_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[7174]; [7174]; [7174]; [7174]; [7174]; [7174]; [7174]","false","filtered"
"2372","1405","7267","603.1496","3.287","309.9","88","88_1_F1","2M+3H2O+2H; 2M+K; M+K","[7305]; [7266, 7273]; [7266, 7273]","false","filtered"
"2373","1395","7058","574.2509","3.254","275.2","88","88_1_F1","2M+NH4; M+NH4","[7197]; [7197]","false","filtered"
"2374","1392","7189","633.1604","3.252","199.2","88","88_1_F1","2M+ACN+Na; 2M+K; M+ACN+Na; M+DMSO+H; M+H+K; M+K","[7273]; [7187, 7194]; [7273]; [7273]; [7174]; [7187, 7194]","false","filtered"
"2375","1396","7197","579.2068","3.254","179.8","88","88_1_F1","2M+NH4; 2M+Na; M+H+K; M+NH4; M+Na","[7174]; [7058]; [7266]; [7174]; [7058]","false","filtered"
"2387","1437","7470","503.1920","3.362","296.1","88","","2M+H; M+H","[7425]; [7425]","false","kept (no corr-family)"
"2364","1199","6030","537.2092","2.785","2,631.5","87","87_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[6031]; [6031]; [6031]; [6031]; [6031]; [6031]; [6031]","true","keep_rep"
"2365","1200","6031","559.1912","2.785","474.4","87","87_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6030]; [6030]; [6030]; [6030]; [6030]; [6030]; [6030]","false","filtered"
"2360","1122","5557","512.2713","2.543","1,132.7","86","86_1_F1","2M+NH4; M+NH4; M+Na","[5549]; [5549]; [5529]","true","keep_rep"
"2361","1112","5511","551.2711","2.526","581.5","86","86_1_F1","2M+H; M+DMSO+H; M+H","[5529]; [5549]; [5529]","false","filtered"
"2362","1119","5529","568.2982","2.530","316.9","86","86_1_F1","2M+NH4; M+DMSO+H; M+NH4","[5511]; [5557]; [5511]","false","filtered"
"2363","1120","5549","517.2268","2.541","190.6","86","86_1_F1","2M+Na; M+2Na-H; M+Na","[5557]; [5511]; [5557]","false","filtered"
"2357","1336","6786","535.2762","3.102","3,372.2","85","85_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[6793]; [6780, 6793]; [6793]; [6793]; [6793]; [6780, 6793]; [6793]","true","keep_rep"
"2358","1338","6793","557.2588","3.104","805.2","85","85_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[6786]; [6780, 6786]; [6786]; [6786]; [6786]; [6786]; [6780, 6786]","false","filtered"
"2359","1340","6780","552.3028","3.107","167.7","85","85_1_F1","2M+NH4; M+NH4","[6786, 6793]; [6786, 6793]","false","filtered"
"2355","2538","18626","510.3653","8.355","803.0","84","84_1_F1","2M+NH4; M+NH4","[18631]; [18631]","true","keep_rep"
"2356","2539","18631","515.3203","8.361","678.5","84","84_1_F1","2M+Na; M+Na","[18626]; [18626]","false","filtered"
"2352","2375","14735","504.3197","6.583","1,608.6","83","83_1_F1","2M+NH4; M+NH4","[14732, 14744]; [14732, 14744]","true","keep_rep"
"2353","2378","14744","509.2731","6.616","737.2","83","83_1_F1","2M+Na; M+Na","[14732, 14735]; [14732, 14735]","false","filtered"
"2354","2377","14732","525.2474","6.612","122.0","83","83_1_F1","2M+K; M+K","[14735, 14744]; [14735, 14744]","false","filtered"
"2350","2407","15283","518.3254","6.842","8,243.3","82","82_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[15275]; [15275]; [15275]; [15275]; [15275]; [15275]; [15275]","true","keep_rep"
"2351","2406","15275","540.3071","6.836","396.5","82","82_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[15283]; [15283]; [15283]; [15283]; [15283]; [15283]; [15283]","false","filtered"
"2342","2484","16692","532.3494","7.434","8,596.2","81","81_1_F1","2M+NH4; M+NH4","[16693, 16700, 16702]; [16693, 16700, 16702]","true","keep_rep"
"2343","2485","16693","537.3047","7.434","5,574.8","81","81_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[16700]; [16692, 16700, 16702]; [16700]; [16700]; [16700]; [16700]; [16692, 16700, 16702]","false","filtered"
"2344","2480","16646","595.2903","7.398","1,681.8","81","81_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+Na+H; M+Na","[16639]; [16639, 16640]; [16639]; [16639]; [16639]; [16639, 16640]; [16702]; [16639]","false","filtered"
"2345","2486","16702","553.2785","7.436","1,399.7","81","81_1_F1","2M+K; 2M+NH4; M+2K-H; M+ACN+H; M+K; M+NH4","[16692, 16693, 16700]; [16641]; [16700]; [16646]; [16692, 16693, 16700]; [16641]","false","filtered"
"2346","2479","16641","577.2791","7.396","928.9","81","81_1_F1","2M+ACN+H; M+ACN+H","[16702]; [16702]","false","filtered"
"2347","2478","16640","612.3174","7.396","830.5","81","81_1_F1","2M+NH4; M+NH4","[16639, 16646]; [16639, 16646]","false","filtered"
"2348","2477","16639","617.2725","7.395","765.6","81","81_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[16646]; [16640, 16646]; [16646]; [16646]; [16646]; [16646]; [16640, 16646]","false","filtered"
"2349","2487","16700","515.3225","7.436","210.3","81","81_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[16693]; [16692, 16693, 16702]; [16693]; [16693]; [16693]; [16692, 16693, 16702]; [16702]; [16693]","false","filtered"
"2340","2370","14578","513.2865","6.544","555.8","80","80_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[14561]; [14561]; [14561]; [14561]; [14561]; [14561]; [14561]","true","keep_rep"
"2341","2368","14561","535.2676","6.538","383.6","80","80_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[14578]; [14578]; [14578]; [14578]; [14578]; [14578]; [14578]","false","filtered"
"2337","1744","9479","469.2595","4.176","63,829.8","79","79_1_F1","2M+H; M+H; M+NH4","[9493]; [9493]; [9413]","true","keep_rep"
"2338","1748","9493","486.2860","4.178","14,239.0","79","79_1_F1","2M+NH4; M+NH4","[9479]; [9479]","false","filtered"
"2339","1752","9413","247.1327","4.196","1,930.3","79","79_1_F1","M+ACN+2H","[9479]","false","filtered"
"2334","2496","17012","497.2908","7.559","6,633.0","78","78_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[17008]; [17008, 17009]; [17008]; [17008]; [17008]; [17008, 17009]; [17008]","true","keep_rep"
"2335","2493","17009","514.3195","7.539","1,794.7","78","78_1_F1","2M+NH4; M+NH4","[17008, 17012]; [17008, 17012]","false","filtered"
"2336","2495","17008","519.2727","7.557","355.0","78","78_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[17012]; [17009, 17012]; [17012]; [17012]; [17012]; [17012]; [17009, 17012]","false","filtered"
"2332","2501","17188","496.3442","7.659","13,378.6","77","77_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[17191]; [17191]; [17191]; [17191]; [17191]; [17191]; [17191]","true","keep_rep"
"2333","2500","17191","518.3231","7.648","874.8","77","77_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[17188]; [17188]; [17188]; [17188]; [17188]; [17188]; [17188]","false","filtered"
"2327","2348","14233","472.3069","6.370","3,003.7","76","76_1_F1","2M+NH4; M+NH4","[14219, 14224]; [14219, 14224]","true","keep_rep"
"2328","2345","14219","477.2621","6.363","2,088.7","76","76_1_F1","2M+Na; M+Na","[14224, 14233]; [14224, 14233]","false","filtered"
"2329","2349","14252","856.4560","6.386","1,125.2","76","76_1_F1","2M+3H2O+2H; 2M+NH4; M+NH4","[14224]; [14250]; [14250]","false","filtered"
"2330","2347","14224","493.2347","6.365","469.4","76","76_1_F1","2M+K; M+DMSO+H; M+K","[14219, 14233]; [14252]; [14219, 14233]","false","filtered"
"2331","2350","14250","861.4107","6.388","200.5","76","76_1_F1","2M+Na; M+Na","[14252]; [14252]","false","filtered"
"2318","2197","12525","453.2642","5.570","103,670.1","75","75_1_F1","2M+H; M+H","[12511]; [12511]","true","keep_rep"
"2319","2200","12528","493.2569","5.570","71,200.7","75","75_1_F1","2M+Na; M+2Na; M+H+Na; M+Na","[12527, 12529]; [12514, 12547]; [12514]; [12514, 12527, 12529, 12547]","false","filtered"
"2320","2198","12527","488.3016","5.570","43,769.1","75","75_1_F1","2M+3H2O+2H; 2M+NH4; M+NH4","[12512]; [12528, 12529]; [12514, 12528, 12529, 12547]","false","filtered"
"2321","2201","12529","509.2310","5.570","33,084.1","75","75_1_F1","2M+K; M+H+K; M+K","[12527, 12528]; [12547]; [12514, 12527, 12528, 12547]","false","filtered"
"2322","2195","12512","502.3170","5.568","7,120.6","75","75_1_F1","2M+ACN+H; 2M+K; M+CH3OH+H; M+K","[12527]; [12518]; [12511]; [12518]","false","filtered"
"2323","2194","12511","470.2911","5.568","7,000.1","75","75_1_F1","2M+NH4; M+H; M+NH4","[12525]; [12512]; [12525]","false","filtered"
"2324","2196","12514","963.5249","5.568","2,546.3","75","75_1_F1","2M+Na; M+H; M+Na","[12527, 12528, 12529, 12547]; [12528]; [12528, 12547]","false","filtered"
"2325","2202","12547","979.4993","5.572","633.8","75","75_1_F1","2M+K; M+H; M+K","[12514, 12527, 12528, 12529]; [12529]; [12514, 12528]","false","filtered"
"2326","2199","12518","486.3433","5.570","331.8","75","75_1_F1","2M+Na; M+Na","[12512]; [12512]","false","filtered"
"2314","2471","16430","520.3376","7.307","5,171.3","74","74_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[16420]; [16420]; [16420]; [16420]; [16420]; [16420]; [16420]; [16417]; [16420]","true","keep_rep"
"2315","2472","16417","475.2466","7.309","257.5","74","74_1_F1","2M+Na; M+K; M+Na","[16415]; [16430]; [16415]","false","filtered"
"2316","2473","16420","542.3232","7.314","221.9","74","74_1_F1","2M+ACN+Na; 2M+Na; M+2ACN+H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[16430]; [16430]; [16430]; [16430]; [16430]; [16430]; [16430]; [16430]","false","filtered"
"2317","2474","16415","491.2198","7.318","98.9","74","74_1_F1","2M+K; M+K","[16417]; [16417]","false","filtered"
"2312","2335","14077","451.2488","6.295","3,093.0","73","73_1_F1","2M+H; M+H","[14082]; [14082]","true","keep_rep"
"2313","2338","14082","468.2753","6.297","401.7","73","73_1_F1","2M+NH4; M+NH4","[14077]; [14077]","false","filtered"
"2309","2343","14204","530.3126","6.357","12,761.5","72","72_2_F1","2M+NH4; M+NH4","[14091, 14210]; [14091, 14210]","true","keep_rep"
"2310","2344","14210","513.2861","6.359","10,285.9","72","72_2_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[14091]; [14091]; [14091]; [14091, 14204]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091, 14204]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]; [14091]","false","filtered"
"2311","2342","14091","513.2861","6.323","7,492.7","72","72_2_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[14210]; [14093, 14210]; [14210]; [14093, 14094, 14204, 14210]; [14210]; [14210]; [14210]; [14210]; [14210]; [14210]; [14093, 14210]; [14210]; [14210]; [14210]; [14210]; [14210]; [14093, 14210]; [14210]; [14210]; [14093, 14210]; [14078, 14210]; [14210]; [14210]; [14093, 14094, 14204, 14210]; [14210]; [14210]; [14210]; [14210]; [14210]; [14210]; [14094, 14210]; [14210]; [14093, 14210]","false","filtered"
"2307","2340","14093","535.2679","6.301","9,942.3","72","72_1_F2","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[14091]; [14091, 14094]; [14091]; [14091]; [14091]; [14091]; [14091, 14094]","true","keep_rep"
"2308","2341","14094","551.2420","6.301","4,268.3","72","72_1_F2","2M+K; M+2K-H; M+K","[14091, 14093]; [14091]; [14091, 14093]","false","filtered"
"2303","2336","14078","528.2970","6.295","1,253.8","72","72_1_F1","2M+NH4; M+DMSO+H; M+NH4","[14060, 14079]; [14091]; [14060, 14079]","true","keep_rep"
"2304","2337","14079","533.2523","6.295","1,205.1","72","72_1_F1","2M+Na; M+; M+Na","[14060, 14078]; [14099]; [14060, 14078]","false","filtered"
"2305","2334","14060","549.2260","6.291","460.8","72","72_1_F1","2M+K; M+K","[14078, 14079]; [14078, 14079]","false","filtered"
"2306","2333","14099","329.1748","6.253","241.5","72","72_1_F1","M+3ACN+2H","[14079]","false","filtered"
"2299","2037","11356","471.2757","4.988","8,598.5","71","71_1_F1","2M+H; 2M+Na; M+2Na; M+2Na-H; M+ACN+H; M+ACN+Na; M+H; M+Na","[11352]; [11391]; [11391]; [11391]; [11391]; [11391]; [11352]; [11391]","true","keep_rep"
"2300","2031","11352","488.3017","4.985","3,945.1","71","71_1_F1","2M+NH4; M+NH4","[11356]; [11356]","false","filtered"
"2301","2038","11391","490.3138","4.994","274.0","71","71_1_F1","2M+ACN+H; 2M+NH4; M+2ACN+2H; M+2ACN+H; M+ACN+H; M+ACN+Na; M+IsoProp+H; M+NH4","[11356]; [11442]; [11356]; [11356]; [11356]; [11356]; [11356]; [11442]","false","filtered"
"2302","2052","11442","495.2706","5.040","199.9","71","","2M+Na; M+Na","[11391]; [11391]","false","kept (no corr-family)"
"2296","1160","5763","469.1327","2.644","1,035.3","70","70_1_F1","2M+Na; M+Na","[5769, 5778]; [5769, 5778]","true","keep_rep"
"2297","1159","5769","464.1778","2.644","877.9","70","70_1_F1","2M+NH4; M+NH4","[5763, 5778]; [5763, 5778]","false","filtered"
"2298","1163","5778","485.1066","2.646","178.7","70","70_1_F1","2M+K; M+K","[5763, 5769]; [5763, 5769]","false","filtered"
"2294","2410","15546","443.3166","6.957","1,065.8","69","69_1_F1","2M+H; M+H","[15547]; [15547]","true","keep_rep"
"2295","2411","15547","460.3430","6.957","193.3","69","69_1_F1","2M+NH4; M+NH4","[15546]; [15546]","false","filtered"
"2291","2528","18131","456.3118","8.141","9,287.5","68","68_1_F1","2M+NH4; M+NH4","[18132, 18140]; [18132, 18140]","true","keep_rep"
"2292","2529","18132","477.2418","8.141","2,273.8","68","68_1_F1","2M+K; M+K","[18131, 18140]; [18131, 18140]","false","filtered"
"2293","2530","18140","461.2667","8.143","1,908.6","68","68_1_F1","2M+Na; M+Na","[18131, 18132]; [18131, 18132]","false","filtered"
"2289","2328","13919","437.2697","6.222","3,760.9","67","67_1_F1","2M+H; M+H","[13920]; [13920]","true","keep_rep"
"2290","2329","13920","454.2960","6.222","639.3","67","67_1_F1","2M+NH4; M+NH4","[13919]; [13919]","false","filtered"
"2287","2513","17715","454.2960","7.945","672.5","66","66_1_F1","2M+NH4; M+NH4","[17721]; [17721]","true","keep_rep"
"2288","2514","17721","459.2513","7.947","356.6","66","66_1_F1","2M+Na; M+Na","[17715]; [17715]","false","filtered"
