"row ID","row m/z","row retention time","row ion mobility","row ion mobility unit","row CCS","correlation group ID","annotation network number","best ion","auto MS2 verify","identified by n=","partners","neutral M mass","Orbi_P_E2_EXBLANKA.mzML Peak area","Orbi_P_E2_EXBLANKB.mzML Peak area","Orbi_P_E2_EXBLANKC.mzML Peak area","Orbi_P_E2_WS03A.mzML Peak area","Orbi_P_E2_WS03B.mzML Peak area","Orbi_P_E2_WS03C.mzML Peak area","Orbi_P_E2_Wasteblank4.mzML Peak area","Orbi_P_E2_Wasteblank5.mzML Peak area","Orbi_P_E2_Wasteblank6.mzML Peak area","...23"
8956,339.107850977061,3.948493,"","","","266","","","","","","",0,0,0,24430.361,27994.027,27446.47,0,0,0,""
8957,800.445211102522,3.948493,"","","","266","1203","[M+NH4]+","","3","8971;8953;8957","782.411",0,0,0,21512.775,22927.176,22571.914,0,0,0,""
8964,555.149198240103,3.950557,"","","","266","1205","[M+Na]+","","2","8969;8964","532.16004",0,0,0,3809.4663,3904.76,4254.4644,0,0,0,""
8971,805.400095210092,3.9526026,"","","","266","1203","[M+Na]+","","3","8971;8953;8957","782.411",0,0,0,9464.922,9365.004,9978.949,0,0,0,""
8973,732.328320088629,3.9546206,"","","","266","1206","[M+NH4]+","","4","8976;8977;8973;8967","714.29358",0,0,0,124940.82,136524.69,133023.56,0,0,0,""
8933,323.185549027413,3.9592836,"","","","266","1204","[M+H-H2O]+","","2","8933;8952","340.18949",60.24006,186.3012,242.6328,1656.3673,1805.9955,1823.8643,190.84128,168.98602,69.78232,""
9030,373.162920801155,3.97345,"","","","266","1220","[M+K]+","","3","9030;9028;9029","334.20022",0,0,0,3108.5662,3088.556,2767.3313,0,0,0,""
9040,333.145141468611,3.9795237,"","","","272","1217","[M+H]+","","2","9048;9040","332.13818",0,0,0,21922.633,21795.578,19872.213,0,0,0,""
9042,525.247495489032,3.9795237,"","","","272","1218","[M+Na]+","","2","9042;9055","502.25836",0,0,0,2216.4878,2536.11,2084.5054,0,0,0,""
9054,644.27572834213,3.983576,"","","","272","1219","[M-H+2Na]+","","2","9054;9053","599.30587",0,0,0,4195.05,4367.187,4343.426,0,0,0,""
9107,672.283447020674,4.000105,"","","","272","1223","[M+Na]+","","2","9106;9107","649.29514",0,0,0,1590.5742,1477.3037,1473.0483,0,0,0,""
9106,650.29914820485,4.0088477,"","","","272","1223","[M+H]+","","3","9106;9114;9107","649.29514",0,0,0,22210.51,21949.03,21368.234,0,0,19.40411,""
9029,357.190075086781,4.0089793,"","","","266","1220","[M+Na]+","","3","9030;9028;9029","334.20022",28.611872,23.501505,0,13470.729,14119.612,12927.218,24.600887,18.151,35.27417,""
9141,565.212157234473,4.014578,"","","","272","1228","[M+H-H2O]+","","2","9141;9136","582.21521",0,0,0,6090.2134,6887.6973,5973.1772,0,0,0,""
9144,934.53912998106,4.0168643,"","","","272","1227","[M+NH4]+","","3","9144;9137;9146","916.50528",0,0,0,3759.311,3833.0178,3911.157,0,0,0,""
9218,452.279346778446,4.018084,"","","","277","1232","[M+NH4]+","","2","9218;9212","434.24619",0,0,0,1001.3786,1079.8234,925.6733,0,26.278324,28.4044,""
9148,583.222186612658,4.0182858,"","","","272","1228","[M+H]+","","2","9136;9148","582.21521",0,0,0,5407.268,5949.7397,5052.1646,0,0,0,""
9176,336.12315915322,4.0295033,"","","","270","1230","[M+Na]+","","3","9177;9176;9175","313.13257",0,0,22.81385,36643.043,34530.707,33993.336,31.195713,16.022432,0,""
9167,654.387534080302,4.03298,"","","","270","1231","[M+NH4]+","","3","9167;9168;9166","636.35434",0,0,0,7653.9565,7907.576,7422.1035,0,0,0,""
9175,314.139184009829,4.0351,"","","","270","1230","[M+H]+","","4","9177;9157;9176;9175","313.13257",0,0,0,51837.88,47779.914,46058.23,0,0,0,""
9341,357.190095117817,4.046714,"","","","277","1234","[M+Na]+","","3","9341;9200;9191","334.20027",25.571196,27.239895,0,5342.4604,5140.2964,5361.387,24.600887,18.151,35.27417,""
9202,453.264364381279,4.04751,"","","","277","1236","[M+H]+","","2","9195;9202","452.25742",0,0,0,15335.263,16753.076,15682.937,0,0,0,""
9203,551.231813098637,4.04751,"","","","277","1238","[M+H-H2O]+","","4","9217;9203;9208;9215","568.23636",0,0,0,36093.973,39468.707,37035.4,0,0,0,""
9212,435.254137952172,4.049577,"","","","277","1236","[M+H-H2O]+","","2","9195;9212","452.25742",0,0,0,15921.377,17979.07,17195.219,0,0,0,""
9233,525.247352034076,4.0595665,"","","","277","1241","[M+Na]+","","4","9235;9227;9238;9233","502.25775",0,0,0,4158.602,3932.2654,3619.7751,0,0,0,""
9260,586.270901074612,4.074822,"","","","277","","","","","","",0,0,0,17960.84,20629.28,18000.016,0,0,0,""
9306,678.371940697457,4.104059,"","","","289","1246","[M+NH4]+","","2","9308;9306","660.33805",0,0,0,5321.7334,6242.1123,5339.206,0,0,0,""
9389,621.368196757229,4.1209025,"","","","289","1247","[M+H]+","","2","9376;9389","620.36015",19.765528,0,0,3632.5269,4393.1045,3588.374,0,0,0,""
9338,435.254185773769,4.1263165,"","","","289","1248","[M+H]+","","2","9336;9338","434.24599",0,0,0,13363.189,15049.755,14020.975,0,0,0,""
9357,791.419841194563,4.1362343,"","","","289","1255","[2M+Na]+","","2","9397;9357","384.21495",0,0,0,313.24762,409.88483,311.6791,0,0,0,""
9354,165.068624337969,4.138259,"","","","289","1249","[M+H-H2O]+","","2","9355;9354","182.07334",0,25.081032,0,314.14026,430.057,544.03143,0,18.944258,0,""
9377,344.149930877145,4.1403008,"","","","289","1253","[M+H]+","","3","9377;9378;9379","343.14267",0,0,0,13408.956,12999.424,11527.624,0,0,0,""
9239,580.276726934723,4.1403008,"","","","289","1254","[M+NH4]+","","3","9362;9405;9239","562.24329",0,0,0,897.2178,1006.06866,1006.64764,0,0,0,""
9382,800.445070892179,4.1403008,"","","","289","1250","[M+NH4]+","","4","9382;9363;9364;9365","782.41149",0,0,0,171425.66,192120,175794.8,0,0,0,""
9405,563.250916472507,4.145152,"","","","289","1254","[M+H]+","","2","9405;9239","562.24329",0,0,0,560.55316,744.42596,597.7538,0,0,0,""
9336,452.278893313966,4.14641,"","","","289","1248","[M+NH4]+","","2","9336;9338","434.24599",27.191818,0,0,1703.0985,1723.2526,1588.1925,0,0,0,""
9406,303.099771448615,4.1467605,"","","","284","1259","[M+K]+","","3","9436;9406;9407","264.13601",0,0,0,368.3935,369.7581,476.0736,0,0,0,""
9430,586.234871178679,4.155247,"","","","289","1256","[M+Na]+","","2","9409;9430","563.24694",0,0,0,400.13782,376.33533,579.392,0,0,0,""
9407,287.126055818673,4.1639905,"","","","284","1259","[M+Na]+","","5","9429;9436;9406;9407;9413","264.13601",24.67197,20.494967,32.432713,2459.5994,2801.7068,2472.0151,23.69043,17.563757,0,""
9479,469.259512160418,4.176274,"","","","289","1261","[M+H-H2O]+","","5","9479;9484;9495;9466;9485","486.26263",0,0,0,194634.81,206322.9,173510.56,0,0,0,""
9527,504.295966628461,4.1922503,"","","","289","","","","","","",0,0,0,9877.115,10484.779,8446.499,0,0,0,""
9565,365.195137313791,4.1940002,"","","","289","1266","[M+Na]+","","2","9558;9565","342.20536",147.77644,152.741,200.74707,3412.1099,3688.8108,4024.9326,50.533,197.46875,43.248814,""
9413,247.132657146566,4.195859,"","","","284","1259","[M+H-H2O]+","","3","9436;9407;9413","264.13601",34.128674,57.053146,68.202385,5502.2856,6029.351,5456.4165,127.63785,75.76457,22.20708,""
9540,602.264917632403,4.205646,"","","","289","1268","[M+NH4]+","","2","9549;9540","584.23124",0,0,0,22370.47,25182.533,20238.2,0,0,0,""
9558,343.211860498723,4.2058673,"","","","289","1266","[M+H]+","","3","9557;9558;9565","342.20536",52.622902,37.628696,35.281494,692.78143,680.6397,461.00153,22.275393,30.637714,27.67491,""
9656,537.253306901329,4.2746787,"","","","297","1276","[M+H]+","","2","9656;9657","536.24637",0,0,0,1657.6805,1815.2213,1767.6865,0,0,0,""
9666,471.274900475347,4.27925,"","","","297","","","","","","",0,0,0,15418.788,16633.195,14823.3125,0,0,0,""
9676,650.35618800226,4.2833467,"","","","297","1277","[M+NH4]+","","3","9676;9668;9671","632.32223",0,0,0,90593.13,96384.81,86861.29,0,0,0,""
9698,611.254569503287,4.295527,"","","","299","1280","[M+H]+","","3","9698;9692;9693","610.24746",0,0,0,6333.1436,7149.103,6471.735,0,0,0,""
9702,643.347934828894,4.2989635,"","","","299","1281","[M+Na]+","","2","9702;9703","620.35875",0,0,0,2312.2554,2247.6833,2140.3726,0,0,0,""
9755,586.27015121606,4.327163,"","","","303","1287","[M+NH4]+","","4","9754;9755;9752;9750","568.23637",0,0,0,28414.098,30881.758,28831.605,0,0,0,""
9798,492.177549636748,4.3503404,"","","","302","","","","","","",0,0,0,11465.09,13131.729,12117.293,0,0,0,""
9799,507.236383388239,4.3503404,"","","","302","1291","[M+Na]+","","4","9800;9803;9799;9688","484.24709",0,0,0,9151.774,10007.427,8663.822,0,0,0,""
9803,467.243833210114,4.352474,"","","","302","1291","[M+H-H2O]+","","3","9800;9799;9803","484.24709",0,0,0,5855.2163,6508.1104,5602.071,0,0,0,""
9847,439.209706331651,4.37933,"","","","315","1299","[M+K]+","","2","9847;9854","400.24749",0,0,0,342.57706,380.80844,247.73172,0,0,0,""
9976,1171.53360332836,4.3895545,"","","","315","1303","[2M+K]+","","2","10024;9976","566.28477",0,0,0,6496.7803,7378.602,6191.068,0,25.279026,0,""
10006,887.917295868689,4.3905697,"","","","315","1305","[M+NH4]+","","2","10006;9953","869.88123",0,0,0,14351.165,15523.486,14387.732,26.620153,0,0,""
9898,613.207583050375,4.3920517,"","","","315","1315","[M-H+2Na]+","","4","9898;9970;9770;9966","568.23543",0,0,0,38688.17,37274.62,38757.88,0,0,0,""
9890,343.211966129466,4.3927507,"","","","315","1302","[M+H]+","","2","9890;9882","342.20529",30.468708,0,67.983955,1207.4819,1550.54,1128.3572,37.80552,23.958565,18.521381,""
9977,1173.52823342563,4.393042,"","","","315","1301","[M+H]+","","2","9977;10074","1172.52493",0,0,22.785534,1968.3098,2240.528,2297.3867,0,0,0,""
10109,281.1372581295,4.400613,"","","","315","1320","[M+Na]+","","2","10109;10090","258.14765",356.16986,275.87573,435.6693,5191.0967,5336.3066,4369.9863,148.25787,434.30582,243.87267,""
10095,441.29997388463,4.4023447,"","","","315","","","","","","",35.33944,24.143627,23.862682,17970.045,18414.463,18670.658,21.175997,23.2213,23.376732,""
9966,569.243040816719,4.404232,"","","","315","1315","[M+H]+","","7","9898;9978;9971;9970;9770;10008;9966","568.23543",0,0,0,1469151.9,1503656.6,1475426.9,0,0,0,""
9972,896.430441497919,4.404232,"","","","315","1317","[M+NH4]+","","2","10070;9972","878.39548",0,0,0,3944.354,4348.9863,3916.9543,0,0,0,""
9998,489.285049548751,4.40629,"","","","315","1321","[M+H]+","","4","10082;9998;10080;9965","488.27693",0,0,0,64235.066,67615.64,67947.14,0,0,0,""
10082,527.238172699516,4.406767,"","","","315","1321","[M+K]+","","4","9998;10082;10080;9965","488.27693",0,27.545166,0,1898.234,1709.175,1755.29,0,0,0,""
10025,593.228150560125,4.408335,"","","","315","1307","[M+Na]+","","3","10025;9968;9997","570.23791",0,0,0,5173.1167,5064.259,5206.554,0,0,0,""
9770,607.198072380098,4.40834,"","","","315","1315","[M+K]+","","9","9898;9978;9971;9970;10007;9770;9921;10008;9966","568.23543",0,0,0,12230.387,12647.967,12192.759,0,0,0,""
10022,901.380903732681,4.408337,"","","","315","1323","[M+NH4]+","","2","10072;10022","883.34611",0,0,0,2273.8315,1710.8158,1973.0924,0,0,0,""
9951,321.145954438138,4.4084187,"","","","315","1328","[M+Na]+","","2","9951;10058","298.1561",84.49414,51.873497,57.613068,3311.4666,4897.764,5335.447,123.82488,37.628494,51.930176,""
10064,297.131987479196,4.4091372,"","","","315","1329","[M+Na]+","","2","10064;10104","274.14266",76.35242,108.79402,72.87605,3099.0972,3776.9377,3737.3005,144.6792,211.44821,59.354904,""
10079,459.311131890848,4.4144673,"","","","315","","","","","","",0,0,0,63359.254,64001.742,64220.42,0,0,0,""
10080,511.265471203424,4.4144683,"","","","315","1321","[M+Na]+","","3","10082;9998;10080","488.27693",0,0,0,4575.6904,4321.3,4389.2764,0,0,0,""
10097,621.365408828208,4.416525,"","","","315","1331","[M+H]+","","4","10121;10116;10106;10097","620.35814",0,0,0,59241.08,61655.41,59808.477,0,0,0,""
9975,1074.54544527911,4.4186,"","","","315","1327","[M+NH4]+","","3","9975;9974;9973","1056.51206",31.929478,0,0,6185.1914,6393.3823,5634.965,0,0,0,""
9921,551.232329874355,4.421189,"","","","315","1315","[M+H-H2O]+","","5","9971;9970;9770;9921;10008","568.23543",0,0,0,3996.775,2854.9958,2524.6719,0,0,0,""
10116,643.347317416508,4.4226317,"","","","315","1331","[M+Na]+","","5","10121;10116;10096;10106;10097","620.35814",0,0,0,51934.047,51601.266,53119.387,0,0,0,""
10150,451.248622997812,4.442446,"","","","315","1335","[M+H-H2O]+","","2","10156;10150","468.25205",0,0,0,8676.631,9371.024,7797.4556,0,0,0,""
10160,517.226491342689,4.4465027,"","","","315","1334","[M+H]+","","2","10160;10162","516.21942",0,0,0,9164.425,9528.048,9210.01,0,0,0,""
10159,509.251159627118,4.4493475,"","","","315","","","","","","",0,0,0,20293.178,22605.64,18617.164,20.41636,0,0,""
10229,816.43991602551,4.482149,"","","","334","1341","[M+NH4]+","","2","10230;10229","798.40589",0,0,0,18958.582,21876.115,19763.89,0,0,0,""
10262,533.322901741987,4.4829407,"","","","334","1342","[M+NH4]+","","2","10262;10267","515.28951",0,25.506592,0,989.64343,961.0522,1020.93536,21.795734,0,0,""
10250,511.267634559229,4.493976,"","","","334","1343","[M+Na]+","","4","10259;10251;10250;10249","488.27832",0,0,0,22513.11,26310.924,23173.21,0,0,0,""
10267,538.279151212022,4.5002694,"","","","334","1342","[M+Na]+","","2","10262;10267","515.28951",0,0,0,729.2151,1143.0714,1076.1661,0,0,0,""
10338,604.280657906302,4.5393825,"","","","334","1353","[M+NH4]+","","2","10337;10338","586.24724",0,0,0,9138.065,10738.12,9559.958,0,0,0,""
10339,504.29655808543,4.541521,"","","","334","1351","[M+NH4]+","","2","10339;10344","486.26229",0,0,0,38457.74,43572.855,38014.516,0,0,0,""
10352,784.449885913453,4.5478415,"","","","334","1354","[M+NH4]+","","2","10353;10352","766.41599",0,0,0,3493.9292,3912.5652,3787.6968,0,0,0,""
10381,643.348276994452,4.5596013,"","","","334","1361","[M+Na]+","","3","10384;10390;10381","620.35879",0,0,0,1640.6215,2089.523,2188.029,0,0,0,""
10402,491.240616160723,4.5672984,"","","","334","1363","[M+Na]+","","2","10416;10402","468.25148",0,0,0,1163.7264,1444.5385,1205.7308,0,0,0,""
10417,511.267366037111,4.5785146,"","","","334","1366","[M+Na]+","","3","10419;10422;10417","488.27904",0,0,0,7301.9673,7367.398,6497.157,0,0,0,""
10435,651.333462723421,4.588467,"","","","312","1367","[M+NH4]+","","2","10435;10432","633.2998",0,0,0,3937.8572,4743.7637,4059.2568,0,0,0,""
10419,489.287548213752,4.5936136,"","","","334","1366","[M+H]+","","3","10419;10422;10417","488.27904",0,0,27.16204,6186.758,6619.729,5771.1304,0,0,0,""
10521,597.212450550511,4.612053,"","","","334","1369","[M+Na]+","","2","10521;10524","574.22329",0,0,0,2319.5376,1597.2142,2311.2976,0,0,0,""
10490,588.285955646953,4.6232996,"","","","334","1368","[M+NH4]+","","2","10484;10490","570.25207",0,0,0,9144.841,10965.294,10176.537,0,0,0,""
10491,606.330329380297,4.6232996,"","","","334","1371","[M+H]+","","3","10495;10475;10491","605.32249",0,0,0,2209.5842,2525.9902,3345.0137,0,0,0,""
10518,555.251819567904,4.6442533,"","","","334","1374","[M+H]+","","2","10531;10518","554.24476",0,0,0,2103.4402,3052.7732,2251.153,0,0,0,""
10527,570.276461181646,4.648482,"","","","334","1373","[M+NH4]+","","2","10527;10524","552.24142",0,0,0,26964.072,29319.611,27898.174,0,0,0,""
10548,602.264920066965,4.6548696,"","","","334","1376","[M+NH4]+","","4","10544;10532;10547;10548","584.23165",0,0,0,17739.799,19069.887,18542.521,0,0,0,""
10638,351.216215426888,4.685611,"","","","334","1387","[M+Na]+","","3","10637;10638;10646","328.22649",622.8902,167.35292,83.742325,37582.066,41944.164,36385,115.60382,174.96313,199.40323,""
10645,293.211828729258,4.691053,"","","","334","","","","","","",722.2793,53.450554,46.601227,19263.764,20990.404,19739.72,52.82895,39.041645,39.80658,""
10600,346.259741472156,4.692992,"","","","334","1387","[M+NH4]+","","3","10620;10600;10637","328.22649",16081.046,117.87423,143.19847,78590.72,86761.16,78475.72,34.805183,59.535294,33.89686,""
10611,627.249743548024,4.6975093,"","","","334","1386","[M+H]+","","2","10610;10611","626.24263",0,0,0,6820.9233,8078.0103,7286.7993,0,0,0,""
10722,487.266735186925,4.6977916,"","","","334","","","","","","",0,0,29.142786,16429.607,18033.723,16408.139,0,0,0,""
10623,796.413645872258,4.7036905,"","","","334","1388","[M+NH4]+","","2","10630;10623","778.37952",0,0,0,6590.816,8104.0825,6979.975,0,0,0,""
10637,311.222374437292,4.710852,"","","","334","1387","[M+H-H2O]+","","4","10620;10600;10637;10638","328.22649",380.34442,110.04794,168.3765,6160.144,6623.561,6243.983,197.36917,113.17566,68.21858,""
10646,367.18972460632,4.7122607,"","","","334","1387","[M+K]+","","2","10638;10646","328.22649",0,0,0,2248.5732,2692.4116,1886.2015,0,0,0,""
10673,586.269954604752,4.7142906,"","","","334","1392","[M+NH4]+","","4","10687;10679;10682;10673","568.23553",0,0,0,398287.6,442528.7,415788.78,0,0,0,""
10699,469.259564739151,4.718307,"","","","334","1400","[M+H-H2O]+","","5","10699;10726;10665;10724;10721","486.2631",0,0,0,46754.855,52318.3,49415.168,0,0,0,""
10727,595.196706168157,4.720383,"","","","334","1402","[M+Na]+","","2","10727;10708","572.20778",0,0,0,859.23,1147.2523,1114.1023,0,0,0,""
10730,821.361758447073,4.722364,"","","","334","1398","[M+H]+","","2","10730;10719","820.35577",0,0,0,2077.163,2271.367,1359.4174,0,0,0,""
10770,453.262789209321,4.7310038,"","","","345","1405","[M+H]+","","2","10771;10770","452.25652",78.575905,0,0,35434.727,37706.008,33987.65,0,0,0,""
10771,470.291340474819,4.7386155,"","","","345","1405","[M+NH4]+","","2","10771;10770","452.25652",0,0,0,8288.391,8672.283,7599.169,18.951275,0,0,""
10764,493.256991014075,4.7507057,"","","","345","1406","[M+Na]+","","2","10764;10770","470.26693",0,0,0,39623.95,43159.836,36173.227,0,0,0,""
10802,588.285318871248,4.763552,"","","","345","1409","[M+NH4]+","","5","10798;10795;10802;10789;10793","570.2519",0,0,0,38144.156,48843.92,39277.723,0,0,0,""
10825,549.216676949444,4.7814236,"","","","342","1414","[M+H]+","","2","10825;10826","548.20952",0,0,0,11780.204,13754.421,13625.229,0,0,0,""
10827,607.221381842341,4.783207,"","","","342","1417","[M+H]+","","2","10840;10827","606.21405",0,0,0,1013.44366,1254.4989,1005.6825,0,0,0,""
10838,567.226946429869,4.788793,"","","","342","1416","[M+H]+","","2","10838;10832","566.22033",0,0,0,4315.548,4777.9766,4548.4473,0,0,0,""
10946,654.387195646206,4.8461685,"","","","357","1429","[M+NH4]+","","3","10935;10964;10946","636.35351",0,0,0,108490.52,121591.89,112513.555,0,0,0,""
10951,488.301499250508,4.84823,"","","","357","","","","","","",0,0,0,20621.158,23695.783,20194.291,0,0,0,""
10964,619.351212506879,4.8514867,"","","","357","1429","[M+H-H2O]+","","2","10964;10946","636.35351",0,0,0,2131.1804,2356.111,2164.5532,0,0,0,""
11017,515.210892383817,4.857624,"","","","357","1435","[M+H]+","","2","11019;11017","514.20359",0,0,0,456348.22,529004.6,482789.1,0,0,0,""
11058,862.377145342246,4.8576255,"","","","357","1439","[M+H]+","","2","11058;10960","861.36999",0,0,0,5615.5986,6190.6006,5269.0996,0,0,0,""
11129,620.384247753422,4.85939,"","","","357","1447","[M+NH4]+","","2","11129;11132","602.3491",0,0,22.581768,5544.0205,5930.469,5675.0483,0,0,0,""
11038,609.198567309387,4.8596497,"","","","357","1434","[M+K]+","","2","11038;10992","570.23538",0,0,0,3131.0676,3669.9797,3258.9768,0,0,0,""
11048,586.269638220147,4.8596783,"","","","357","1443","[M+NH4]+","","7","10995;11018;11137;10982;11046;10988;11048","568.23561",0,0,0,1910023.8,2043868,1841929.8,0,0,0,""
11051,870.386500590246,4.8596783,"","","","357","","","","","","",0,0,0,42575.426,51391.316,41871.77,0,0,0,""
11067,417.243059286448,4.8616967,"","","","357","","","","","","",0,0,0,49323.465,55673.25,50088.98,0,0,0,""
11128,435.253933135104,4.871877,"","","","357","1454","[M+H]+","","2","11128;11148","434.24609",0,0,0,53690.87,64446.215,55780.008,0,0,0,""
11116,351.216252397653,4.873534,"","","","357","1440","[M+Na]+","","2","11065;11116","328.22638",375.0962,507.69162,208.10806,12981.524,13816.377,12565.988,494.63068,387.81418,480.0866,""
11137,613.207326582883,4.8739166,"","","","357","1443","[M-H+2Na]+","","4","11137;11046;10988;11048","568.23561",0,0,0,31013.975,33492.363,32390.412,0,0,0,""
11154,638.392258835822,4.875965,"","","","357","1455","[M+NH4]+","","3","11159;11154;11132","620.35839",0,0,0,31280.701,36755.45,35401.293,0,0,0,""
11175,493.256281336559,4.888106,"","","","357","1456","[M+Na]+","","2","11185;11175","470.26648",0,0,0,21401.932,24744.9,22695.555,0,0,0,""
11185,509.229051679442,4.896267,"","","","357","1456","[M+K]+","","2","11185;11175","470.26648",0,0,0,3596.2478,4723.7,6302.491,0,0,0,""
11220,504.296617394776,4.9144573,"","","","358","1460","[M+NH4]+","","2","11220;11206","486.26295",0,0,0,10434.747,11699.266,10640.267,0,0,0,""
11246,511.267453592134,4.9266315,"","","","357","1461","[M+Na]+","","3","11246;11257;11256","488.27763",0,0,0,6270.335,6822.0938,5807.8867,0,0,0,""
11206,525.22627180677,4.939553,"","","","358","1460","[M+K]+","","2","11220;11206","486.26295",0,0,0,1339.5104,1290.9004,1231.0269,0,0,0,""
11257,506.309488186037,4.9426527,"","","","357","1461","[M+NH4]+","","3","11246;11257;11256","488.27763",0,0,0,6914.0093,8357.613,7096.4956,22.31012,0,0,""
11298,784.449580719625,4.9649863,"","","","349","1466","[M+NH4]+","","2","11300;11298","766.41612",0,0,0,3253.045,4162.4053,3400.9214,0,0,0,""
11363,1188.55631957307,4.9738307,"","","","374","1468","[2M+NH4]+","","2","11353;11363","585.26198",0,0,0,1303.9856,1472.1266,1406.0276,0,26.438847,0,""
11336,553.235074963597,4.9834332,"","","","374","1474","[M+H-H2O]+","","3","11323;11364;11336","570.23974",0,0,0,15292.814,16693.342,16024.121,0,0,0,""
11339,698.183702001061,4.983432,"","","","374","1471","[M+Na]+","","2","11340;11339","675.19401",0,0,0,1470.4473,1432.732,1530.7137,0,0,0,""
11346,348.275462396285,4.984076,"","","","374","1482","[M+NH4]+","","2","11332;11346","330.24182",3190.5422,1409.5138,1537.624,20084.75,21263.473,19356.395,992.75006,1266.559,1315.5969,""
11359,551.232018505563,4.9854736,"","","","374","1473","[M+H-H2O]+","","4","11359;11337;11355;11361","568.23609",0,0,0,162611.25,187516.92,171318.97,0,0,0,""
11328,589.272564084094,4.9854703,"","","","374","1475","[M+NH4]+","","2","11328;11360","571.23882",0,0,0,2242.6172,1928.3491,1916.2897,0,0,0,""
11356,471.275729786064,4.9882264,"","","","374","1476","[M+H]+","","2","11352;11356","470.26797",28.103563,0,0,24317.902,27684.812,25355.86,0,0,0,""
11408,630.296289955124,5.003828,"","","","367","1484","[M+NH4]+","","2","11408;11409","612.2615",0,0,0,3656.1301,3853.1687,3484.7957,0,0,0,""
11411,525.226485176758,5.005854,"","","","367","1486","[M+K]+","","3","11428;11411;11407","486.26259",0,0,0,2978.5715,3482.5303,2630.2422,0,0,0,""
11332,353.23121153742,5.006258,"","","","374","1482","[M+Na]+","","2","11332;11346","330.24182",1522.2118,551.42554,261.72308,5846.003,6476.4395,5699.6,124.41518,188.33644,189.74553,""
11428,504.296539930948,5.0171967,"","","","367","1486","[M+NH4]+","","2","11428;11411","486.26259",0,0,0,10294.663,11862.79,9542.9,0,0,0,""
11323,593.231121982316,5.0185676,"","","","374","1474","[M+Na]+","","2","11323;11336","570.23974",0,0,38.976128,1684.5968,1920.8071,1441.6425,0,47.407936,80.37955,""
11491,435.254065781714,5.025478,"","","","374","","","","","","",0,0,0,12144.108,17476.523,12752.078,0,0,0,""
11464,293.211806288547,5.029705,"","","","374","","","","","","",195.44923,102.24333,46.35403,26037.604,29062.508,25011.752,33.1259,53.290184,42.718964,""
11465,311.222495519414,5.0382185,"","","","374","1494","[M+H-H2O]+","","5","11465;11447;11460;11466;11461","328.22644",112.71867,108.998344,74.46626,7540.479,9604.403,8607.779,128.47919,133.0725,96.96561,""
11459,275.201359945503,5.041502,"","","","374","1493","[2M+Na]+","","2","11455;11459","126.10563",145.64609,0,23.596539,9319.986,10357.799,9502.173,0,23.367874,0,""
11457,173.117860442768,5.050671,"","","","374","1492","[M+H]+","","2","11452;11457","172.1105",402.6714,70.34425,174.24594,12096.201,13180.56,11351.523,187.10698,162.66808,71.69704,""
11466,351.216205888803,5.052236,"","","","374","1494","[M+Na]+","","4","11465;11447;11466;11461","328.22644",1215.1427,658.16614,476.39603,40551.242,43518.004,39102.797,369.36887,585.6589,291.11035,""
11534,549.213028858927,5.058835,"","","","376","1499","[M+H-H2O]+","","2","11534;11536","566.21934",0,0,24.065247,2587.3806,2639.6177,2635.0952,0,0,59.660946,""
11521,621.365999882561,5.0611806,"","","","374","1497","[M+H]+","","2","11526;11521","620.35829",0,0,0,536.53516,493.76752,501.46768,0,0,0,""
11526,643.347065160878,5.0715795,"","","","374","1497","[M+Na]+","","2","11526;11521","620.35829",0,0,0,206.00328,158.35718,134.31548,0,0,0,""
11536,584.254532486745,5.0761867,"","","","376","1499","[M+NH4]+","","3","11534;11532;11536","566.21934",0,0,0,19846.422,22125.895,20548.87,0,0,0,""
11561,199.075112145981,5.079542,"","","","374","","","","","","",25.0277,26.716782,21.840725,29869.586,30860.033,4883.947,19.846336,20.586424,21.984993,""
11461,367.190447475182,5.0872006,"","","","374","1494","[M+K]+","","5","11465;11447;11460;11466;11461","328.22644",354.8196,37.900116,346.51398,2742.86,3081.0442,2644.7666,146.98584,350.24554,44.17009,""
11628,437.267740847585,5.1163464,"","","","387","","","","","","",219.28468,0,0,11159.6875,11814.733,11105.006,0,0,0,""
11584,546.307316776686,5.1163793,"","","","387","1506","[M+NH4]+","","3","11599;11581;11584","528.27315",0,0,0,3790.1204,3650.1526,3435.7,0,0,0,""
11614,496.276621959344,5.128782,"","","","387","1509","[M+Na]+","","2","11614;11607","473.2868",0,0,0,1002.4918,1203.3517,1024.3018,0,0,0,""
11629,634.361186683209,5.1353664,"","","","387","1513","[M+NH4]+","","4","11629;11621;11632;11631","616.32734",0,0,0,167682.58,180181.22,165126.1,0,0,0,""
11696,105.03415395316,5.1478353,"","","","391","","","","","","",3076.3394,2410.8086,2157.295,15359.63,12544.334,20114.1,301.40692,141.3771,201.45781,""
11662,517.226649656349,5.1479497,"","","","387","","","","","","",0,0,0,14253.519,15823.843,15603.1875,0,0,0,""
11751,506.318348140338,5.184754,"","","","391","1518","[M+NH4]+","","2","11751;11761","488.28143",0,33.423405,95.53844,8051.152,8777.633,7502.1753,51.711124,33.902695,54.85281,""
11761,511.267546271516,5.2023735,"","","","391","1518","[M+Na]+","","2","11751;11761","488.28143",0,0,0,2193.1296,2373.576,1625.0704,0,0,0,""
11762,570.275165223488,5.2023735,"","","","391","","","","","","",0,0,0,42514.652,48138.66,45926.703,0,0,0,""
