id_number,mz,rtime,Orbi_P_E2_EXBLANKA.mzML,Orbi_P_E2_EXBLANKB.mzML,Orbi_P_E2_EXBLANKC.mzML,Orbi_P_E2_WS03A.mzML,Orbi_P_E2_WS03B.mzML,Orbi_P_E2_WS03C.mzML,Orbi_P_E2_Wasteblank4.mzML,Orbi_P_E2_Wasteblank5.mzML,Orbi_P_E2_Wasteblank6.mzML
10829,531.2058325,4.783506,0,0,0,743.77454,982.0302,772.0734,0,0,0
10832,584.2551808,4.78527,0,0,0,8865.407,10786.378,8412.529,0,0,0
10838,567.2269464,4.788793,0,0,0,4315.548,4777.9766,4548.4473,0,0,0
10840,629.2032169,4.7891583,0,0,0,976.2051,1144.1641,1047.0582,0,0,0
10841,595.2594467,4.789169,0,0,0,2727.1997,3243.0728,3196.5876,0,0,0
10844,612.2861582,4.790952,0,0,0,3968.9055,4368.895,4217.881,0,0,0
10850,617.2435599,4.81139,0,0,0,521.15265,200.38992,552.7809,0,0,0
11080,1185.520691,4.8355246,0,21.670776,0,1483.7097,1464.6682,1452.671,25.612026,25.930103,0
10931,675.3156384,4.837469,0,0,0,751.97314,1963.3402,2040.8151,0,0,0
10935,659.3429004,4.841546,0,0,0,12683.213,14665.616,14201.929,0,0,0
10946,654.3871956,4.8461685,0,0,0,108490.52,121591.89,112513.555,0,0,0
10951,488.3014993,4.84823,0,0,0,20621.158,23695.783,20194.291,0,0,0
10964,619.3512125,4.8514867,0,0,0,2131.1804,2356.111,2164.5532,0,0,0
10982,1137.482014,4.853539,0,0,0,1408.5626,1668.4932,817.7252,0,0,0
11087,889.8907839,4.855007,0,0,0,2691.5964,3434.993,568.5718,20.031555,0,0
11103,1180.547786,4.8554015,0,0,0,1230.8623,2649.5132,1753.3247,22.79049,23.455978,0
10984,245.1328428,4.8555713,0,0,0,911.3007,2952.0005,2572.0579,0,0,0
10988,607.1988425,4.8555713,0,0,0,23641.93,25287.943,22725.127,0,0,0
10990,588.271984,4.8556004,0,0,0,188947.39,200822.9,179362.88,0,0,0
10991,589.2728448,4.855602,0,0,0,41481.965,44473.55,42253.36,0,0,0
10992,593.2245607,4.855602,0,0,0,11263.492,13038.891,11472.139,0,0,0
11016,554.2349729,4.857619,0,0,0,16444.12,19450.379,18188.396,0,0,0
11017,515.2108924,4.857624,0,0,0,456348.22,529004.6,482789.1,0,0,0
11018,591.2250755,4.857619,0,0,0,126481.45,141622.02,128056.24,0,0,0
11019,532.2377422,4.8576255,0,0,0,17999.94,21340.98,19020.592,0,0,0
11020,533.2191588,4.8576255,0,0,0,24210.986,28963.61,24923.773,0,0,0
11021,553.2345189,4.8576255,0,0,0,77308.36,90543.234,80913.03,0,0,0
11023,497.1999438,4.8576546,0,0,0,74833.43,88037.11,79055.97,0,0,0
11058,862.3771453,4.8576255,0,0,0,5615.5986,6190.6006,5269.0996,0,0,0
11024,861.8719348,4.8576546,0,0,0,5547.4272,6065.626,5434.993,0,0,0
11025,870.8886817,4.8576546,0,0,0,42677.34,48418.918,40890.887,0,0,0
11056,673.2666278,4.859038,0,0,0,1440.4418,2609.9443,844.3895,0,0,0
11129,620.3842478,4.85939,0,0,22.581768,5544.0205,5930.469,5675.0483,0,0,0
11038,609.1985673,4.8596497,0,0,0,3131.0676,3669.9797,3258.9768,0,0,0
11040,361.110452,4.8596783,0,0,0,55704.383,64404.617,61627.41,0,0,0
11042,568.2592105,4.859663,0,0,0,183735.39,205378.12,190179.25,0,0,0
11044,550.2478023,4.8596783,0,0,0,4154.772,3983.8625,4080.3499,0,0,0
11046,551.2319194,4.8596783,0,0,0,853354.94,979187.2,887599.44,0,0,0
11048,586.2696382,4.8596783,0,0,0,1910023.8,2043868,1841929.8,0,0,0
11051,870.3865006,4.8596783,0,0,0,42575.426,51391.316,41871.77,0,0,0
11052,872.8639817,4.8596783,0,0,0,11861.58,13826.731,11776.564,0,0,0
11054,1154.504303,4.8596783,0,0,0,58885.223,69545.66,59541.42,0,0,0
11067,417.2430593,4.8616967,0,0,0,49323.465,55673.25,50088.98,0,0,0
11070,881.3715879,4.8616867,0,0,0,5497.7754,6680.5244,5803.953,0,0,0
11072,883.8535423,4.861711,0,0,0,5041.331,5659.4224,4746.5654,0,0,0
10960,884.3593234,4.862053,0,0,0,3520.406,4280.37,2528.251,0,0,25.91059
11107,886.3314049,4.863749,0,0,0,3343.2922,899.8793,3762.6084,0,0,0
11094,908.3121123,4.865786,0,0,0,2722.3796,1042.4655,1331.8845,0,0,0
11110,453.263872,4.867782,0,0,0,23422.613,25485.23,23167.592,0,0,0
11148,452.2793493,4.871665,36.244892,29.48899,33.661232,349.51657,1834.1707,965.81885,0,26.237074,0
11128,435.2539331,4.871877,0,0,0,53690.87,64446.215,55780.008,0,0,0
11132,603.3550465,4.8718743,0,0,0,1798.395,1639.7257,598.3385,0,0,0
11162,594.226882,4.871902,0,0,0,1031.7065,878.04956,281.31427,0,0,0
11116,351.2162524,4.873534,375.0962,507.69162,208.10806,12981.524,13816.377,12565.988,494.63068,387.81418,480.0866
11137,613.2073266,4.8739166,0,0,0,31013.975,33492.363,32390.412,0,0,0
10995,1159.45627,4.874677,0,28.558186,0,8196.728,9562.366,8594.187,0,0,0
11154,638.3922588,4.875965,0,0,0,31280.701,36755.45,35401.293,0,0,0
11159,643.3476184,4.8780046,0,0,0,3592.8054,4408.265,4218.2812,0,0,0
11175,493.2562813,4.888106,0,0,0,21401.932,24744.9,22695.555,0,0,0
11185,509.2290517,4.896267,0,0,0,3596.2478,4723.7,6302.491,0,0,0
11263,339.1785712,4.9082084,806.23566,115.93638,93.78544,5925.482,4538.689,1601.7747,40.17576,47.98471,64.06859
11220,504.2966174,4.9144573,0,0,0,10434.747,11699.266,10640.267,0,0,0
11233,261.1105527,4.9229136,1570.6464,1837.2065,1601.4673,11705.774,11903.905,19752.77,679.95996,620.94543,189.11682
11246,511.2674536,4.9266315,0,0,0,6270.335,6822.0938,5807.8867,0,0,0
11256,527.2421591,4.928706,0,0,0,1970.919,2204.9177,2140.8354,0,0,0
11262,355.1536487,4.9333286,0,47.52442,25.260849,840.2348,635.6786,216.67511,25.26368,28.129078,34.42285
11206,525.2262718,4.939553,0,0,0,1339.5104,1290.9004,1231.0269,0,0,0
11257,506.3094882,4.9426527,0,0,0,6914.0093,8357.613,7096.4956,22.31012,0,0
11364,615.2101031,4.954371,0,0,0,607.7849,1418.9015,1191.5032,0,0,0
11269,317.1966672,4.9594126,0,0,0,1662.7786,1344.7876,391.09955,21.316822,0,0
11298,784.4495807,4.9649863,0,0,0,3253.045,4162.4053,3400.9214,0,0,0
11300,789.4056932,4.967076,0,0,0,759.51636,826.0293,762.7673,0,0,0
11363,1188.55632,4.9738307,0,0,0,1303.9856,1472.1266,1406.0276,0,26.438847,0
11334,453.2642858,4.9834332,0,0,0,23851.324,27803.863,25726.076,0,0,0
11335,533.2215538,4.9834332,0,0,0,24259.729,42149.504,23830.246,0,0,0
11336,553.235075,4.9834332,0,0,0,15292.814,16693.342,16024.121,0,0,0
11337,607.1993489,4.9834332,0,0,0,2525.56,3103.5476,2849.598,0,0,0
11339,698.183702,4.983432,0,0,0,1470.4473,1432.732,1530.7137,0,0,0
11340,714.1566978,4.9834332,0,0,0,340.74326,267.04697,489.00586,0,0,0
11346,348.2754624,4.984076,3190.5422,1409.5138,1537.624,20084.75,21263.473,19356.395,992.75006,1266.559,1315.5969
11352,488.3016927,4.985456,0,0,0,11237.737,12845.807,11422.7295,0,0,0
11353,568.2594212,4.985456,0,0,0,57676.914,63251.453,59124.707,0,0,0
11355,613.2077998,4.9854574,0,0,0,15959.403,17192.889,16242.551,0,0,0
11359,551.2320185,4.9854736,0,0,0,162611.25,187516.92,171318.97,0,0,0
11360,554.2356115,4.9854736,0,0,0,3231.271,3436.2458,3447.5684,0,0,0
11328,589.2725641,4.9854703,0,0,0,2242.6172,1928.3491,1916.2897,0,0,0
11361,591.2254205,4.9854736,0,0,0,19634.574,21633.816,20881.594,0,0,0
11356,471.2757298,4.9882264,28.103563,0,0,24317.902,27684.812,25355.86,0,0,0
11391,490.3137915,4.993603,0,0,0,1018.5605,249.9196,1197.7538,0,0,0
11407,487.2690032,5.003822,0,0,0,1008.63617,963.6547,711.27893,0,0,0
11408,630.29629,5.003828,0,0,0,3656.1301,3853.1687,3484.7957,0,0,0
11411,525.2264852,5.005854,0,0,0,2978.5715,3482.5303,2630.2422,0,0,0
11332,353.2312115,5.006258,1522.2118,551.42554,261.72308,5846.003,6476.4395,5699.6,124.41518,188.33644,189.74553
11417,628.280595,5.0078835,0,0,0,1662.563,2035.3774,1766.276,0,0,0
11418,611.2543217,5.007923,0,0,0,3419.2764,3595.6047,3040.3196,0,0,0
11409,613.2678115,5.007925,0,0,0,926.31506,1924.1686,2060.3274,0,0,0
11428,504.2965399,5.0171967,0,0,0,10294.663,11862.79,9542.9,0,0,0
11323,593.231122,5.0185676,0,0,38.976128,1684.5968,1920.8071,1441.6425,0,47.407936,80.37955
11491,435.2540658,5.025478,0,0,0,12144.108,17476.523,12752.078,0,0,0
11464,293.2118063,5.029705,195.44923,102.24333,46.35403,26037.604,29062.508,25011.752,33.1259,53.290184,42.718964
11460,373.1971921,5.0364738,0,0,0,2212.1726,1876.6572,2358.8396,0,0,0
11465,311.2224955,5.0382185,112.71867,108.998344,74.46626,7540.479,9604.403,8607.779,128.47919,133.0725,96.96561
11442,495.2705618,5.0402865,0,0,0,559.0505,812.53564,427.66608,0,0,0
11459,275.2013599,5.041502,145.64609,0,23.596539,9319.986,10357.799,9502.173,0,23.367874,0
11457,173.1178604,5.050671,402.6714,70.34425,174.24594,12096.201,13180.56,11351.523,187.10698,162.66808,71.69704
11466,351.2162059,5.052236,1215.1427,658.16614,476.39603,40551.242,43518.004,39102.797,369.36887,585.6589,291.11035
11452,190.1443149,5.052385,0,21.014214,44.89469,452.44833,518.4403,356.30746,33.844437,31.32883,0
11534,549.2130289,5.058835,0,0,24.065247,2587.3806,2639.6177,2635.0952,0,0,59.660946
11521,621.3659999,5.0611806,0,0,0,536.53516,493.76752,501.46768,0,0,0
11526,643.3470652,5.0715795,0,0,0,206.00328,158.35718,134.31548,0,0,0
11532,589.2102216,5.0736156,0,0,0,1375.7737,1457.7627,1386.7626,0,0,0
11525,611.1934547,5.07365,0,0,0,455.05923,235.71262,209.90588,0,0,0
11536,584.2545325,5.0761867,0,0,0,19846.422,22125.895,20548.87,0,0,0
11561,199.0751121,5.079542,25.0277,26.716782,21.840725,29869.586,30860.033,4883.947,19.846336,20.586424,21.984993
11515,256.1548289,5.0802593,503.60828,161.5692,86.00103,2455.1396,2204.2095,5013.866,57.870056,93.96342,92.62735
11548,261.1105882,5.081309,8555.8,8321.119,7224.2725,83382.34,81408.61,191994.95,3537.9075,3542.6838,3551.214
11461,367.1904475,5.0872006,354.8196,37.900116,346.51398,2742.86,3081.0442,2644.7666,146.98584,350.24554,44.17009
11531,277.0842135,5.0943985,997.1956,923.1894,675.3865,7857.7456,7811.3154,18532.941,109.96622,267.51294,197.50336
11628,437.2677408,5.1163464,219.28468,0,0,11159.6875,11814.733,11105.006,0,0,0
11584,546.3073168,5.1163793,0,0,0,3790.1204,3650.1526,3435.7,0,0,0
11581,529.2806729,5.1188765,32.50261,0,0,1768.1455,1952.2483,2035.1696,23.03989,0,0
11607,491.3200282,5.12037,81.880226,0,0,1703.5818,1326.5808,1412.7544,0,0,0
11599,567.2357104,5.1226153,0,0,0,1407.1426,1742.2158,1387.9666,0,0,0
11542,163.0759006,5.1271152,13426.613,4171.1343,8697.416,42205.016,40170.098,94958.56,1218.5583,1326.973,1071.7474
11614,496.276622,5.128782,0,0,0,1002.4918,1203.3517,1024.3018,0,0,0
11616,636.3659145,5.130861,0,0,0,17145.96,18354.783,16450.963,0,0,0
11621,599.3242265,5.133343,0,0,0,1558.269,1677.5662,1357.4197,0,0,0
11629,634.3611867,5.1353664,0,0,0,167682.58,180181.22,165126.1,0,0,0
11631,639.3164614,5.1353664,0,0,0,33951.957,37181.805,30520.383,0,0,0
11632,655.2904118,5.1353664,0,0,0,8618.151,9636.033,7518.0044,0,0,0
11633,657.2935244,5.1353664,0,0,0,1214.298,1244.5449,1165.6812,0,0,0
11696,105.034154,5.1478353,3076.3394,2410.8086,2157.295,15359.63,12544.334,20114.1,301.40692,141.3771,201.45781
11662,517.2266497,5.1479497,0,0,0,14253.519,15823.843,15603.1875,0,0,0
11751,506.3183481,5.184754,0,33.423405,95.53844,8051.152,8777.633,7502.1753,51.711124,33.902695,54.85281
11753,767.4235891,5.2003345,0,0,0,2486.4595,2813.8516,2913.9812,0,0,0
11761,511.2675463,5.2023735,0,0,0,2193.1296,2373.576,1625.0704,0,0,0
11762,570.2751652,5.2023735,0,0,0,42514.652,48138.66,45926.703,0,0,0
11764,784.4499154,5.2023735,0,0,0,117396.71,129171.69,125041.65,0,0,0
11772,789.4049746,5.2044163,0,0,0,15610.225,17379.34,15961.949,0,0,0
11773,805.3786079,5.2044163,0,0,0,2823.1545,3213.8694,2878.3708,0,0,0
11776,289.2376866,5.206431,0,0,0,2593.1685,2389.4624,2507.2915,0,0,0
11767,271.2276737,5.2098994,199.05577,242.82237,72.21146,3664.4685,3724.482,3930.8198,133.77869,99.04113,168.35304
11785,509.2531425,5.2105064,0,0,0,7755.4976,8225.651,6965.8975,0,0,0
11786,549.2164589,5.2105103,0,0,0,6129.379,6747.5103,6381.252,0,0,0
11854,452.2784585,5.212587,0,46.577065,0,25262.19,30375.617,25126.092,0,52.720898,60.161903
11769,311.2218456,5.2143903,284.28677,139.39653,133.06943,4784.8276,4552.3438,3145.5552,58.1239,139.38223,200.6036
11807,504.2961195,5.216577,0,0,0,11036.216,12490.623,11365.064,0,0,0
11808,507.2149934,5.216577,0,0,0,4479.874,5173.3506,5084.2104,0,0,0
11809,584.254304,5.216577,0,0,0,9544.335,10712.149,10647.575,0,0,0
11813,469.2595158,5.218613,0,0,0,5195.204,5779.7114,5223.9814,0,0,0
11814,491.2410322,5.218613,0,0,0,8415.528,9949.071,9058.926,0,0,0
11821,486.2858234,5.222693,0,0,0,4199.8833,5272.661,4567.503,0,0,0
11868,471.2034539,5.246911,0,24.899136,0,11239.937,11164.391,9262.229,0,0,28.892754
11842,611.2541574,5.2471275,0,0,0,22689.053,25544.44,22153.238,0,0,0
11847,633.2357984,5.247162,0,0,0,2101.6985,3050,1310.8923,0,0,0
11849,628.2807547,5.251239,0,0,0,25877.078,29765.941,27132.92,0,0,0
11853,435.2536294,5.255357,0,0,0,119620.34,128491.84,111477.805,0,0,0
11869,488.2279108,5.2581744,64.21532,208.16046,154.05138,4523.353,4993.7046,4433.3027,181.51776,157.1909,241.80833
11867,417.2429932,5.259417,0,0,0,4710.5703,5389.682,4633.6836,0,0,0
11843,405.227029,5.2595563,0,0,0,1137.5192,1171.3655,787.6263,27.791317,27.696135,24.475483
11889,471.2748637,5.2620616,0,0,0,1543777.2,1692850.1,1450792,0,0,0
11890,488.3013084,5.2620616,0,0,0,739879.6,813169.1,693328.56,0,0,0
11891,493.1818746,5.262061,0,0,0,4607.2417,4954.915,4604.2505,0,0,0
11892,493.2565771,5.2620616,0,0,0,874566.75,915343.9,859819.6,0,0,0
11893,502.3168767,5.2620616,0,0,0,70161.59,74378.98,61687.062,0,0,0
11894,509.2304585,5.2620616,0,0,0,468416.2,512654.84,469937.62,0,0,0
11896,516.3328031,5.2620616,0,0,0,39925.004,38800.035,34661.227,0,0,0
11897,561.2449236,5.2620616,0,0,0,10273.84,11667.677,9614.944,0,0,0
11898,577.2185006,5.2620616,0,0,0,1595.2648,1504.5514,1724.0759,0,0,0
11900,963.5241995,5.2620616,0,0,0,164911.7,191371.1,150915.27,0,0,0
11901,979.5007747,5.2620616,0,0,0,14064.419,16049.04,12300.891,0,0,0
11909,958.567876,5.264087,0,0,0,4882.187,5596.7344,3650.3733,0,0,0
11912,531.3070546,5.264708,0,0,0,42239.363,46224.55,38215.29,0,0,0
11899,941.541671,5.2715106,0,0,0,3929.6978,4206.1274,2811.801,0,0,24.052242
11862,365.2326667,5.2748423,47.231766,33.79051,73.69579,787.9391,1192.5662,1158.7059,42.481056,35.52128,37.97689
11887,299.1635568,5.279938,421.8113,460.8585,578.5573,13389.099,13763.264,11675.371,265.8349,196.97221,416.5614
11945,469.259468,5.287588,0,0,0,7998.653,12061.143,10496.219,0,0,0
11951,486.2857882,5.2896037,0,0,0,3654.9436,2996.9355,2525.1138,0,0,0
11985,525.2257211,5.311652,0,0,0,4064.7168,4665.6733,4328.4385,0,0,0
11995,242.1155756,5.3177133,0,0,0,1113.8992,993.19794,965.23535,0,0,0
11998,505.2633444,5.3197446,0,0,0,3078.6506,3268.8306,3361.4958,0,0,0
12006,522.2893487,5.321764,0,0,0,1889.2323,2057.548,2090.1526,0,0,0
12007,527.2456677,5.3217697,0,0,0,5768.2007,5666.068,6079.994,0,0,0
12012,575.2304457,5.323789,0,0,0,21617.855,23051.402,21349.576,0,0,0
12018,436.285697,5.3258023,0,0,0,1635.6921,1618.0543,1451.2374,0,0,0
12019,543.2192734,5.325826,0,0,0,2219.5315,2116.064,2587.5654,0,0,0
12020,591.2040728,5.325826,0,0,0,3766.942,4154.996,4008.3762,0,0,0
12022,570.274968,5.325838,0,0,0,265846.5,293731.53,264650.5,0,0,0
12024,639.3161083,5.325838,0,0,0,5133.371,5850.573,4997.2407,0,0,0
11988,220.132951,5.327482,397.46283,81.38405,151.57422,17666.164,18670.29,18417.172,99.21185,80.56088,51.70856
12009,577.2338542,5.3278255,0,0,0,1799.3103,2118.6182,1905.031,0,0,0
12029,534.2535749,5.327851,0,0,0,11675.993,13377.258,12529.989,0,0,0
12030,517.2266091,5.327856,0,0,0,147423.44,166331.88,151719.89,0,0,0
12032,572.2778208,5.327851,0,0,0,26637.027,28227.04,24974.229,0,0,0
12034,655.2910735,5.327856,0,0,0,1090.8492,1260.4916,1029.91,0,0,0
12039,419.258865,5.3298693,0,0,0,48157.55,53274.406,48097.23,0,0,0
12041,597.2121599,5.329864,0,0,0,9062.205,10358.98,9293.816,0,0,0
11976,504.2979776,5.3325086,0,0,0,19864.852,4390.042,4191.4893,0,0,0
12049,499.2154578,5.3339114,0,0,0,4005.811,4637.6113,4209.8213,0,0,0
12065,435.2539904,5.341984,0,0,0,12127.408,14054.929,12265.962,0,0,0
12023,634.3643973,5.3466296,77.29425,0,0,33488.01,37274.496,34104.043,0,0,0
12075,491.2409216,5.3506947,0,0,0,4822.9346,5789.5186,4775.42,0,0,0
12079,486.2857809,5.354689,0,0,0,2803.137,3091.1091,3061.5317,0,0,0
12104,710.3982441,5.37088,0,0,0,2951.3281,3267.2297,3202.6077,0,0,0
12136,503.3006335,5.376795,0,0,0,66126.04,55560.023,26890.863,31.002155,0,0
12119,715.3528081,5.3769574,0,0,0,1507.5387,1726.5046,2099.957,0,0,0
12130,1027.578014,5.38068,0,0,0,1251.42,932.19336,0,0,0,0
12131,505.3052592,5.38101,0,0,0,4883.969,4308.4814,2200.8965,0,0,0
12138,525.283389,5.383023,0,0,0,96543.94,81186.875,40835.047,0,0,0
12143,541.2573214,5.3850417,0,0,0,49099.26,39673.84,20951.562,0,0,0
12144,543.2592574,5.3850417,0,0,0,5540.357,4366.6597,2339.639,0,0,0
12137,520.3326776,5.389532,101.56076,110.44333,98.479836,61506.875,51257.816,24976.662,267.30035,271.38303,157.71504
12154,459.3110978,5.391085,0,0,0,2552.574,2648.509,2757.8335,0,0,0
12157,481.2934862,5.393103,0,0,0,1220.9304,1250.029,1382.6956,0,0,0
12185,369.2044415,5.409262,0,0,0,897.0935,869.36957,688.09564,0,0,0
12226,198.1494521,5.4187007,397.9546,162.79077,85.462715,5344.636,5261.1445,5271.341,149.13976,48.34468,52.640907
12287,552.2658001,5.4189105,78.3989,36.607735,161.62128,2523.9868,2660.455,2735.3433,75.19188,147.2941,114.478714
12222,373.1769196,5.4213786,0,0,0,1686.0918,1859.5048,1818.827,0,0,0
12237,395.1592859,5.423407,0,0,0,698.27094,480.29507,710.35455,0,0,0
12199,313.2378891,5.4236355,217.681,55.40058,129.43536,2784.1575,2831.4136,2507.3306,227.88661,113.598595,61.857018
12204,375.2153893,5.423684,62.80789,37.111107,47.180992,635.83844,753.7124,475.578,42.560722,0,32.916702
12230,181.1228488,5.4259205,5487.802,5875.8267,5309.168,269139.6,270849.6,247271,6185.3525,3446.0718,4995.288
12244,471.2744437,5.4347095,0,0,0,11493.534,12745.085,12629.892,0,0,0
12254,488.3015486,5.437338,0,0,0,11965.931,12698.26,11750.016,0,0,0
12261,509.2307055,5.4413695,0,0,0,12618.552,11890.804,11686.045,0,0,0
12270,469.259929,5.445406,0,0,0,3741.824,4246.4346,3913.8643,0,0,0
12271,486.2858465,5.4454117,0,0,0,12375.817,10283.325,9542.694,0,0,0
12272,491.2409363,5.4454117,0,0,0,6942.5557,6946.5566,5636.9585,0,0,0
12276,507.2145696,5.4474297,0,0,0,4212.386,4611.0566,3921.2864,0,0,0
12277,493.257038,5.4474354,0,0,0,17172.098,20194.898,17247.77,0,0,0
12231,203.10571,5.4482703,32.602688,0,47.696243,1293.3455,1427.9965,1606.0729,38.126488,23.051357,0
12284,453.2635489,5.4494534,0,0,0,18935.115,20774.672,18514.266,0,0,0
12285,535.2369776,5.4494476,0,0,0,4721.7656,4395.5977,3738.6282,0,0,0
12294,452.2798708,5.451523,0,0,0,5983.597,6071.2373,5044.862,0,37.902046,0
12293,435.2540189,5.457563,0,0,0,15712.914,17836.96,15558.3,0,0,0
12307,292.1759079,5.4767995,51.159756,88.43357,44.809914,751.67474,223.26846,8812.897,52.18772,45.42061,115.11604
12315,313.1045196,5.4910474,40.614742,0,37.283386,36.016342,28.811054,904.8324,0,31.401403,29.5504
12462,355.188957,5.520905,0,0,35.113235,634.7787,1800.7561,1382.902,42.70111,32.729603,32.823093
12473,612.2863243,5.5455394,0,0,0,8064.736,8806.668,8846.921,0,0,0
12489,577.2482903,5.545545,0,0,0,553.4424,394.79355,293.51178,0,0,0
12483,595.2590533,5.5495973,0,0,0,12476.853,14592.381,13082.521,0,0,0
12491,617.2413303,5.5516095,0,0,0,938.3329,1215.0381,1064.2997,0,0,0
12482,333.2055461,5.5615106,73.82309,92.16885,108.05249,3236.9126,3816.0618,3603.6052,54.84677,115.97201,55.074642
12499,293.2116438,5.563032,3775.1838,183.93541,183.30397,7998.803,8730.741,7917.898,141.15161,72.25026,49.172447
12511,470.2910941,5.567772,0,0,0,21094.252,22242.523,19664.246,0,0,0
12512,502.3170196,5.567772,0,0,0,22590.72,22440.379,19054.592,0,0,0
12514,963.5248815,5.567772,0,0,0,8191.579,8346.18,6378.644,0,0,0
12525,453.2642499,5.569801,0,0,0,309373.97,333321,290335.8,0,0,0
12527,488.3015815,5.569801,0,0,0,130320.8,140891.58,122709.31,0,0,0
12518,486.3433082,5.5698013,0,0,0,1175.0328,1047.0796,764.52844,0,0,0
12528,493.2568983,5.569801,0,0,0,211678.89,229380.34,199747.2,0,0,0
12529,509.231005,5.569801,0,0,0,98676.664,104708.61,94371.19,0,0,0
12547,979.4992969,5.5718236,0,0,0,1955.1753,2289.6987,1459.1886,0,0,0
12696,622.3979354,5.6444554,0,0,0,9570.661,10699.965,10310.571,0,0,0
12697,627.3529334,5.6444554,0,0,0,2430.806,2712.5159,2529.0852,0,0,0
12698,556.2958928,5.6444907,0,0,0,21545.691,22483.549,21551.572,0,0,0
12710,605.3701719,5.6464868,0,0,0,1009.0626,1151.6919,1025.3762,0,0,0
12733,331.1903939,5.6593227,51.35781,32.739334,43.49083,11457.513,11799.059,10599.947,29.486298,27.042286,40.86968
12747,529.2809566,5.673101,0,0,0,12259.017,13828.713,13242.416,0,0,0
12748,546.307428,5.673101,0,0,0,4994.688,5414.4517,5138.9565,0,0,0
12749,511.2695063,5.6731057,0,0,0,1207.3734,1325.518,1131.2994,0,0,0
12699,291.1957369,5.6742344,1861.3402,85.39173,152.57034,57257.836,61941.04,55975.258,191.99397,95.16626,123.604965
12755,551.2646636,5.6751714,0,0,0,1027.1802,1276.5786,1333.7396,0,0,0
12835,520.3331764,5.6827283,207.57428,127.32843,86.09331,8734.725,7433.9526,4165.3047,164.5543,117.77401,313.4604
12734,347.162993,5.684492,0,0,38.056717,1332.4847,1550.4365,1420.0117,0,0,0
12773,538.2845395,5.6868763,0,0,0,5571.4697,5836.7036,5703.1836,0,0,0
12779,503.2475266,5.6889634,0,0,0,2274.0254,2298.2344,2174.87,0,0,0
12780,521.2581019,5.6889634,0,0,0,22204.51,23704.596,22863.191,0,0,0
12732,309.2064867,5.6945767,642.51013,256.49478,290.5532,35065.215,36761.223,34677.855,1036.0067,374.0791,443.94177
12811,525.2261892,5.7054462,0,0,0,1369.3224,1303.5417,1302.1619,0,0,0
12813,469.2592533,5.7054667,0,0,0,8679.846,8678.592,8752.912,0,0,0
12814,504.2964594,5.7054667,0,0,0,19731.654,21866.936,21446.371,0,0,0
12823,451.2489555,5.7075267,0,0,0,14553.539,14916.201,14247.065,0,0,0
12836,541.2572241,5.715748,0,0,0,5770.951,4794.1533,2451.9846,0,0,0
12840,485.2906624,5.7178473,0,0,0,15870.119,13127.376,6984.786,0,0,0
12842,525.2834831,5.7178473,0,0,0,13007.371,10727.067,5179.05,0,0,0
12859,773.4104178,5.732403,0,0,0,584.108,660.5452,702.0221,0,0,0
12860,768.4554423,5.7344937,0,0,0,2892.5906,2807.5864,2906.6523,0,0,0
12899,331.1900356,5.735719,0,35.80397,32.711502,9626.506,10167.052,9030.323,29.486298,27.042286,37.869602
12868,486.2870359,5.740143,0,0,0,17722.217,18532.658,15805.748,0,0,0
12893,291.1960421,5.7417746,420.80115,55.299175,77.05655,54814.543,58257.78,53642.47,173.94995,49.604897,123.604965
12990,513.3065171,5.7562485,0,0,0,3683.126,4193.885,3791.0344,0,33.363987,0
12909,507.2142474,5.756575,0,0,0,2851.4883,3554.5693,3184.635,0,0,0
12910,470.2913069,5.7586226,0,0,0,3263.5571,4070.6516,3646.968,0,0,0
12911,491.2414114,5.7586226,0,0,0,7375.1504,8086.603,7063.8936,0,0,0
12913,435.2539514,5.760647,0,0,0,23140.812,25032.502,21688.727,0,0,0
12926,452.2798408,5.7652836,0,0,0,1847.5233,2477.4775,1750.2112,0,0,0
13019,530.331462,5.771385,0,0,31.894493,1134.9214,827.9675,657.0739,0,0,0
12948,453.2636688,5.7725487,0,0,0,8258.457,9003.077,8031.041,0,0,0
12950,502.3168437,5.7725487,0,0,0,12363.953,12855.461,12046.701,0,0,0
12963,471.2729814,5.7745624,0,0,0,4550.723,5368.923,4625.922,0,0,0
12965,488.3015942,5.7745624,0,0,0,337894.4,367941.6,336281.28,0,0,0
12968,493.2569603,5.7745624,0,0,0,59975.812,67853.305,58516.438,0,0,0
12970,509.2308991,5.7745624,0,0,0,55148.94,59160.523,54882.137,0,0,0
12974,553.2991178,5.7745624,0,0,0,3569.8696,3769.2249,3209.7761,0,0,0
12975,963.5242079,5.7745624,0,0,0,1047.1328,1281.154,931.36475,0,0,0
12958,979.4987463,5.776591,0,0,0,656.7635,791.8856,517.87317,0,0,0
12992,548.3447832,5.7786145,0,0,0,1816.7384,2204.3022,1787.4243,0,0,0
13014,570.275223,5.7887177,0,0,0,15485.42,16724.344,15666.942,0,0,0
13023,553.2498585,5.7947793,0,0,0,1382.866,1480.0967,1266.1707,0,0,0
13083,553.2992229,5.8374467,0,0,0,3116.492,3525.0269,2962.3403,0,0,0
13084,513.3074383,5.837465,0,0,0,3533.4392,3696.5696,3533.886,0,0,0
13103,584.2544816,5.8442283,0,0,0,9749.685,9762.636,11001.097,0,0,0
13107,589.2098589,5.8462906,0,0,0,795.8812,781.8221,718.19525,0,0,0
