Compound,mz,kmd,rt,Orbi_P_E2_EXBLANKA,Orbi_P_E2_EXBLANKB,Orbi_P_E2_EXBLANKC,Orbi_P_E2_WS03A,Orbi_P_E2_WS03B,Orbi_P_E2_WS03C,Orbi_P_E2_Wasteblank4,Orbi_P_E2_Wasteblank5,Orbi_P_E2_Wasteblank6,cor
6121,209.154168,0.15416799999999853,2.8248985,294.35114,839.9028,409.6663,31574.555,33453.043,29431.943,1184.6047,816.583,720.17535,TRUE
6126,427.17366,0.17365999999998394,2.810069,0,0,0,5798.8403,5690.0596,5295.751,0,0,0,TRUE
6128,406.2443959,0.24439589999997224,2.8121498,0,0,0,2728.3606,1897.8176,2584.1807,0,0,0,TRUE
6181,495.1849852,0.18498520000002827,2.8434517,0,0,0,4927.8857,4689.5044,4105.103,0,0,0,TRUE
6184,517.1676962,0.16769620000002305,2.8455608,0,0,0,842.06256,877.0611,688.4495,0,0,0,TRUE
6191,260.0898966,0.08989659999997457,2.848149,0,0,0,4791.9653,4536.22,2729.362,0,0,0,TRUE
6194,276.0638151,0.06381509999999935,2.8482475,0,0,0,1651.1372,1474.2292,1001.53735,0,0,0,TRUE
6199,202.0536752,0.05367519999998649,2.8535106,0,0,0,2513.8213,2436.342,1517.4843,0,0,0,TRUE
6208,304.0797605,0.07976050000002033,2.857714,0,0,0,419.92712,408.1522,401.246,0,0,0,TRUE
6211,547.2149661,0.21496609999996963,2.861265,0,0,0,871.85223,844.28217,617.1657,0,0,0,TRUE
6212,542.2607603,0.2607603000000154,2.861913,0,0,0,1759.946,1783.5901,1603.978,0,0,0,TRUE
6222,606.2564354,0.25643539999998666,2.8657503,0,0,0,1112.9049,1002.4238,921.0704,0,0,0,TRUE
6225,350.2180022,0.2180022000000008,2.8672178,0,0,0,6817.637,6817.5703,6493.5645,0,0,0,TRUE
624,242.9259617,0.9259616999999878,0.47041887,23537.713,18946.623,22792.38,467072.53,425519.72,325804.7,16020.973,23826.912,19379.816,TRUE
6244,412.2192001,0.2192001000000232,2.879879,0,0,0,8855.49,9347.403,8071.8857,0,0,0,TRUE
6249,417.1739434,0.17394339999998465,2.8820026,0,0,0,1973.0797,2196.8323,1814.6058,0,0,0,TRUE
6257,433.1480992,0.1480991999999901,2.8861847,0,0,0,632.01324,624.8839,501.04572,0,0,0,TRUE
6294,484.1378267,0.13782670000000508,2.894235,0,0,0,1615.3667,1467.8667,1452.9896,0,0,0,TRUE
6296,446.1822815,0.18228149999998777,2.8942573,0,0,0,1186.7775,1124.9968,948.9305,0,0,0,TRUE
6304,855.3313988,0.3313987999999881,2.8963482,0,0,0,15555.767,16069.178,14358.187,0,0,0,TRUE
6314,877.3135364,0.3135363999999754,2.8985035,0,0,0,1316.2758,1217.3412,962.04974,0,0,0,TRUE
6323,586.2152443,0.21524429999999484,2.9027574,0,0,0,342.92337,312.17435,466.0884,0,0,0,TRUE
6325,607.1442002,0.14420020000000022,2.9027574,0,0,0,237.49556,164.2447,185.65027,0,0,0,TRUE
6327,369.1176456,0.11764560000000301,2.9045238,0,0,0,2003.2708,1935.3995,1668.7125,0,0,0,TRUE
6331,339.1415825,0.1415825000000268,2.9192805,42.56954,35.061546,67.93896,6061.178,6191.359,4487.403,35.75912,78.36355,42.325836,TRUE
6338,391.1004775,0.10047750000001088,2.9083843,0,0,0,852.6107,775.2245,540.4052,0,0,0,TRUE
6347,158.060344,0.06034399999998641,2.9122553,0,0,0,410.26022,453.2439,423.52637,0,0,0,TRUE
6348,334.1874357,0.18743569999998044,2.9203064,31.133919,68.532486,32.448914,652.53595,589.24054,593.71985,27.234867,53.292397,32.41971,TRUE
6353,323.0902306,0.09023059999998395,2.9442358,36.494896,82.65585,112.91902,3070.5337,2603.24,2629.251,168.23459,69.08484,110.60437,TRUE
6355,425.1809296,0.18092960000001312,2.9164884,0,0,0,1147.629,1223.8367,1163.0364,0,0,0,TRUE
6398,427.1727602,0.17276020000002745,2.9462738,0,0,0,1618.0189,1712.1758,1461.9609,0,0,0,TRUE
6400,589.182758,0.18275800000003528,2.946273,0,0,0,1489.8799,1431.8253,1366.7766,0,0,0,TRUE
6406,573.2075735,0.20757349999996677,2.948291,0,0,0,3006.8599,2864.8335,2566.6382,0,0,0,TRUE
6411,350.2176012,0.21760119999999006,2.950309,0,0,0,944.28656,1163.9276,1063.2858,0,0,0,TRUE
6429,695.1151557,0.11515569999994568,2.9523222,0,0,0,5648.3105,5402.0146,5429.1987,0,0,0,TRUE
6437,381.0801232,0.08012320000000273,2.9694142,43.97149,33.72014,75.56047,1009.41406,883.96533,991.3649,48.63817,54.263893,67.37369,TRUE
6447,701.129769,0.12976900000001024,2.9543648,0,0,0,1788.1829,1530.682,1555.9691,0,0,0,TRUE
6448,1243.29954,0.29953999999997905,2.9543514,0,0,0,1878.1937,1720.8038,1655.4496,0,0,0,TRUE
6450,679.1381035,0.13810350000005656,2.95436,0,0,0,673.8187,446.4441,654.409,0,0,0,TRUE
6457,647.1018721,0.10187210000003688,2.9563892,0,0,0,11488.7373,11809.0218,10513.6875,0,0,0,TRUE
6475,631.1290679,0.12906789999999546,2.9584315,0,0,0,87329.12,86967.612,79951.9926,0,0,0,TRUE
6490,723.1116483,0.11164829999995618,2.960451,0,0,0,1204.2468,1340.0922,1114.5647,0,0,0,TRUE
6491,643.1511009,0.15110089999996035,2.9604628,0,0,0,1744.4084,1747.0012,1848.7091,0,0,0,TRUE
6496,285.1326626,0.1326626000000033,3.006894,220.9391,221.76628,131.95337,2564.8735,2653.7117,2525.8025,279.86368,123.26997,385.54727,TRUE
6513,498.1740235,0.17402349999997568,2.968589,0,0,0,6638.4062,6799.926,5740.787,0,0,0,TRUE
652,198.1238967,0.12389669999998887,0.48615366,52.83433,57.87082,60.666008,11075.227,11961.366,9720.839,51.81099,114.11362,44.813065,TRUE
6526,514.1487171,0.14871709999999894,2.979265,0,0,0,5523.2886,5337.73,4858.0454,0,0,0,TRUE
655,258.8975114,0.8975113999999849,0.5101002,315.93262,387.31772,842.83453,246509.05,259695.89,235379,416.77197,759.0927,526.5544,TRUE
6552,476.1920737,0.19207369999998036,2.9978447,0,0,0,2231.3794,2610.0676,2294.4504,0,0,0,TRUE
6585,427.1735955,0.17359549999997625,3.0170615,0,0,0,2253.5217,2097.6938,1779.5841,0,0,0,TRUE
6587,538.2298217,0.22982170000000224,3.0171454,0,0,0,2810.081,3073.5515,2721.7827,0,0,0,TRUE
6595,543.1847847,0.1847847000000229,3.0205593,0,0,0,1208.6772,1311.3087,1165.9369,0,0,0,TRUE
6604,523.22931,0.22931000000005497,3.0344284,0,0,0,171.55254,192.7608,114.41179,0,0,0,TRUE
661,480.8345857,0.834585699999991,0.47159895,0,0,0,14712.699,15265.968,12160.868,0,0,0,TRUE
6616,544.1577907,0.1577906999999641,3.0337543,0,0,0,261.9023,426.88348,388.05817,0,0,0,TRUE
662,496.8083499,0.8083498999999961,0.47159895,0,0,0,5734.4336,7299.028,7724.428,0,0,0,TRUE
6623,446.1816294,0.18162940000001981,3.036914,0,0,0,961.4422,790.4665,870.6573,0,0,0,TRUE
6629,468.1639004,0.16390039999998862,3.0390575,0,0,0,1285.4366,1383.5266,1198.3477,0,0,0,TRUE
6647,545.2003584,0.20035840000002736,3.047167,0,0,0,1159.5674,1047.4767,851.5963,0,0,0,TRUE
6648,540.2449697,0.244969699999956,3.047923,0,0,0,2655.0835,2675.1426,2104.2703,0,0,0,TRUE
666,782.7344054,0.7344054000000142,0.4716107,0,0,0,4648.511,6084.804,5808.6455,0,0,0,TRUE
6712,353.1583705,0.15837049999998953,3.0452042,59.122414,35.92215,32.895386,1779.1376,1832.8373,1449.4698,25.082415,27.009422,35.34599,TRUE
6715,917.3681423,0.368142300000045,3.0697758,0,0,0,570.2664,839.2316,588.2022,0,0,0,TRUE
6739,934.3919346,0.39193460000001323,3.0761087,0,0,0,337.96365,361.94846,262.43866,0,0,0,TRUE
6740,641.2240614,0.2240613999999823,3.0761964,0,0,0,2289.303,1972.5271,1937.4517,0,0,0,TRUE
6743,636.2676397,0.2676397000000179,3.0778768,0,0,0,721.5238,577.38104,625.4493,0,0,0,TRUE
6760,503.059056,0.05905599999999822,3.088536,0,0,0,637.83685,757.6344,700.39777,0,0,0,TRUE
6767,487.0857074,0.08570739999998978,3.0906506,0,0,0,9536.078,9781.094,9413.435,0,0,0,TRUE
678,580.7708667,0.770866700000056,0.47361842,0,0,0,1578.8129,1853.9,2176.4429,0,0,0,TRUE
6780,552.3027951,0.30279510000002574,3.106549,0,0,0,577.09106,527.7843,404.39334,0,0,0,TRUE
6786,535.2761749,0.2761749000000009,3.1023576,0,0,0,9861.118,10853.7,9634.769,0,0,0,TRUE
6793,557.2587558,0.2587558000000172,3.1044407,0,0,0,2463.6755,2512.1062,2270.6143,0,0,0,TRUE
682,106.951101,0.9511009999999942,0.47174066,2694.4585,1902.3717,2866.9243,64837.617,61809.05,52122.84,2278.8066,2766.2048,2521.9502,TRUE
6824,617.1502376,0.15023759999996855,3.117625,0,0,0,1369.6917,1525.7986,1376.6807,0,0,0,TRUE
6841,440.1922961,0.1922961000000214,3.1040294,0,0,0,722.8962,555.2058,564.498,0,0,0,TRUE
6843,519.198652,0.19865200000003824,3.128087,0,0,0,12252.24,12343.872,11680.242,0,0,0,TRUE
6859,589.1813607,0.18136070000002746,3.1319087,0,0,0,4650.379,4418.066,4195.303,0,0,0,TRUE
6861,422.1005542,0.10055419999997639,3.1320179,0,0,0,937.036,1004.471,869.86725,0,0,0,TRUE
6871,624.2867094,0.2867093999999497,3.1357234,0,0,0,4929.57,5303.8896,4785.338,0,0,0,TRUE
6876,384.1448806,0.1448806000000218,3.1378415,0,0,0,17665.492,23327.123,20069.479,0,0,0,TRUE
6880,855.330934,0.33093399999995654,3.1079137,0,0,0,1102.8674,1517.3757,981.1231,0,0,0,TRUE
6883,434.2030631,0.2030631000000085,3.1399448,0,0,0,2265.877,3083.5417,1797.4534,0,0,0,TRUE
6907,514.1481528,0.14815280000004805,3.151018,0,0,0,1477.5483,1436.7898,1402.598,0,0,0,TRUE
6910,498.174272,0.17427199999997356,3.1512477,0,0,0,3259.807,3270.3833,2825.8684,0,0,0,TRUE
694,360.8336324,0.833632399999999,0.47559413,0,0,0,1856.5037,2871.1982,2724.3113,0,0,0,TRUE
696,714.7471023,0.7471023000000514,0.47357464,0,0,0,4479.081,6090.205,6274.9927,0,0,0,TRUE
6984,473.2028042,0.20280420000000277,3.1781816,0,0,0,2234.5073,2427.9043,2298.4644,0,0,0,TRUE
6991,567.2069393,0.20693930000004457,3.184983,0,0,0,850.7978,995.0539,757.7531,0,0,0,TRUE
6997,562.2515313,0.25153130000001056,3.1870975,0,0,0,1676.9297,1871.913,1845.882,0,0,0,TRUE
700,108.9502285,0.9502284999999944,0.46265948,34.643005,29.592762,36.81038,4614.708,4170.765,4083.366,40.318462,82.79057,59.04771,TRUE
7013,425.1576645,0.15766450000000987,3.1919308,0,0,0,2536.6575,2623.201,2226.42,0,0,0,TRUE
7022,701.1042309,0.10423089999994772,3.1981232,0,0,0,330.24768,286.74213,288.00833,0,0,0,TRUE
7023,707.1183553,0.11835529999996197,3.2001972,0,0,0,226.59328,262.1894,186.83401,0,0,0,TRUE
7026,528.1855805,0.18558050000001458,3.1960738,0,0,0,1044.2191,949.88025,677.5797,0,0,0,TRUE
7032,682.4032534,0.4032534000000396,3.1960738,0,0,0,3131.2822,3305.3,3176.4097,0,0,0,TRUE
705,122.9250312,0.9250312000000065,0.48453605,111.29823,78.65481,48.805084,229664.6,255234.98,255296.56,38.818855,127.03032,124.58688,TRUE
7058,574.2508977,0.2508976999999959,3.253609,0,0,0,746.7678,1044.4778,685.6317,0,0,0,TRUE
7098,427.1482429,0.14824290000001383,3.3062594,0,0,0,1020.8536,1113.8113,819.4448,0,0,0,TRUE
7113,235.0736037,0.07360370000000671,3.2293499,0,0,0,553.6039,610.30884,589.58984,0,0,0,TRUE
7117,219.1003116,0.10031159999999772,3.2342951,88.04742,143.95844,259.72995,2967.9307,2646.552,2779.9697,97.942825,64.97374,167.65486,TRUE
7158,365.1718464,0.17184639999999263,3.2426255,0,0,0,8760.512,9597.81,8634.293,0,0,0,TRUE
7173,853.3641006,0.36410060000002886,3.2461472,0,0,0,516.9917,402.86127,367.81097,0,0,0,TRUE
7175,647.1602592,0.16025920000004135,3.2475615,0,0,0,1137.8905,1057.032,1001.2273,0,0,0,TRUE
7176,837.3898478,0.3898477999999841,3.2479124,0,0,0,1386.9852,1392.2565,1416.3203,0,0,0,TRUE
7187,612.2302915,0.2302915000000212,3.2496707,0,0,0,1406.7799,1632.0211,1348.6858,0,0,0,TRUE
7189,633.1603911,0.1603910999999698,3.2517946,0,0,0,602.8708,609.80493,580.28174,0,0,0,TRUE
7192,387.1538572,0.15385720000000447,3.243986,0,0,0,611.53,574.7696,454.22507,0,0,0,TRUE
7195,755.2775206,0.27752060000000256,3.2518375,0,0,0,230.1537,377.1958,258.06763,0,0,0,TRUE
7197,579.2068021,0.20680210000000443,3.2539465,0,0,0,555.68866,540.4275,522.2129,0,0,0,TRUE
7206,750.3203077,0.3203076999999439,3.2574701,0,0,0,2550.3792,2824.871,2727.8716,0,0,0,TRUE
721,630.7864099,0.7864098999999669,0.47357464,0,0,0,15443.925,16686.71,14283.682,0,0,0,TRUE
722,646.7603186,0.7603186000000051,0.47357464,0,0,0,4935.3677,6018.0815,6384.502,0,0,0,TRUE
7223,352.1164749,0.11647490000001426,3.2660685,0,0,0,1173.5939,1130.2737,1038.6992,0,0,0,TRUE
7230,274.048096,0.048095999999986816,3.270463,0,0,0,243.75392,336.07996,200.33067,0,0,0,TRUE
7267,603.1495933,0.14959329999999227,3.286684,0,0,0,817.8946,1010.01105,961.5074,0,0,0,TRUE
7273,587.1757237,0.17572370000004867,3.2884777,0,0,0,1478.5996,1712.0062,1486.7263,0,0,0,TRUE
7280,684.361002,0.36100199999998495,3.2927167,0,0,0,390.5144,534.02527,438.49954,0,0,0,TRUE
7304,601.1912321,0.19123209999997925,3.3044941,0,0,0,2462.9487,2593.5583,2391.129,0,0,0,TRUE
7305,617.1657239,0.16572389999998904,3.3046143,0,0,0,1763.573,2039.7063,1931.8126,0,0,0,TRUE
7370,543.1847427,0.18474270000001525,3.357504,0,0,0,1113.085,1285.9216,1105.4061,0,0,0,TRUE
7375,449.1089095,0.10890949999998156,3.3366916,0,0,0,4524.8784,4589.283,4228.6094,0,0,0,TRUE
7378,471.0910743,0.0910743000000025,3.3388145,0,0,0,3017.2832,3064.467,2830.0984,0,0,0,TRUE
7396,375.1561112,0.156111199999998,3.3501346,0,0,0,2231.1062,2139.8674,1952.9309,0,0,0,TRUE
7398,413.1119417,0.11194169999998849,3.348327,0,0,0,553.04645,488.82968,544.3143,0,0,0,TRUE
7406,701.337872,0.33787199999994755,3.3497963,0,0,0,2362.0254,2660.0518,2209.6365,0,0,0,TRUE
741,174.9384519,0.9384518999999898,0.47380993,3035.2537,3171.209,1427.9619,79174.55,77884.62,61949.473,2370.1992,3426.3828,3091.9924,TRUE
7436,582.1755557,0.17555570000001808,3.353696,0,0,0,355.10248,390.34183,395.23383,0,0,0,TRUE
7437,619.1811492,0.18114920000004986,3.3516037,0,0,0,661.51825,696.14655,647.1179,0,0,0,TRUE
7444,335.1609309,0.16093089999998256,3.3557987,0,0,0,6899.262,7679.957,6893.529,0,0,0,TRUE
7446,571.2927321,0.2927320999999665,3.3557913,0,0,0,907.3295,1098.9963,1308.3984,0,0,0,TRUE
7467,538.2295468,0.22954679999998007,3.359599,0,0,0,4240.6626,4581.7515,5579.9497,0,0,0,TRUE
7468,559.159911,0.1599109999999655,3.359599,0,0,0,223.72266,401.38217,283.09952,0,0,0,TRUE
7470,503.1920393,0.19203929999997627,3.3617373,0,0,0,880.18,963.3532,821.61847,0,0,0,TRUE
7492,387.107703,0.10770300000001498,3.3706677,0,0,0,445.694,390.8588,486.5302,0,0,0,TRUE
750,162.0764743,0.076474300000001,0.4973404,1294.021,1268.9606,934.3992,23548.666,25331.91,27463.207,615.23895,264.52954,497.41464,TRUE
7506,422.145323,0.14532300000001896,3.3741934,0,0,0,2257.9473,2300.6436,2084.946,0,0,0,TRUE
7511,532.3284168,0.3284168000000136,3.3759558,0,0,0,2309.3552,2253.0786,1647.342,0,0,0,TRUE
7512,554.3113234,0.31132339999999203,3.3965418,0,0,0,852.3262,874.47546,1105.1531,0,0,0,TRUE
752,266.1600908,0.16009079999997766,0.4755559,0,0,0,49004.176,49557.414,49148.344,0,0,0,TRUE
7563,479.1199873,0.11998729999999114,3.399232,0,0,0,930.2823,534.5974,683.4279,0,0,0,TRUE
758,342.1397742,0.13977419999997664,0.47758165,0,0,0,7421.1035,7534.9507,7146.8984,0,0,0,TRUE
7588,764.3155398,0.3155398000000105,3.4114485,0,0,0,1426.9431,1237.9448,1401.5492,0,0,0,TRUE
7608,821.3952554,0.39525539999999637,3.4214547,0,0,0,799.03705,768.7005,849.0528,0,0,0,TRUE
7651,910.3763111,0.3763110999999526,3.4356568,0,0,0,7517.1436,7562.8135,7094.5845,0,0,0,TRUE
7653,915.331299,0.3312989999999445,3.4361136,0,0,0,342.51013,517.4797,575.1004,0,0,0,TRUE
768,257.8628099,0.862809900000002,0.4795629,0,0,0,13172.055,15590.971,17241.957,0,0,0,TRUE
7687,509.2010505,0.20105050000000801,3.44538,0,0,0,1370.7045,1532.5728,1578.9396,0,0,0,TRUE
7691,525.1743946,0.17439460000002782,3.4472072,0,0,0,591.56396,683.1925,654.56067,0,0,0,TRUE
7712,699.3224516,0.32245160000002215,3.4563673,0,0,0,1053.2102,1191.5973,983.6224,0,0,0,TRUE
772,364.1217446,0.12174459999999954,0.48163366,0,0,0,5890.0713,6203.04,3649.2834,0,0,0,TRUE
7735,533.2216452,0.22164520000001176,3.4645135,0,0,0,2248.418,2239.4553,1768.8281,0,0,0,TRUE
7741,837.3879319,0.3879319000000123,3.4687397,0,0,0,621.6762,452.89743,412.02997,0,0,0,TRUE
7747,832.4347841,0.43478410000000167,3.4708588,0,0,0,4674.684,5207.012,4220.634,0,0,0,TRUE
7752,640.2636965,0.2636965000000373,3.4725387,0,0,0,2714.2263,2558.166,2357.4329,0,0,0,TRUE
7753,661.1930772,0.19307719999994788,3.4730346,0,0,0,406.2845,537.95337,515.6498,0,0,0,TRUE
7765,373.2224593,0.22245930000002545,3.4867344,0,0,0,4179.7876,4436.7534,3797.1016,0,0,0,TRUE
7768,816.4399601,0.4399601000000075,3.4235811,0,0,0,6429.0503,5034.649,5925.7905,0,0,0,TRUE
7769,211.1698675,0.16986750000000939,3.4695206,156.00313,177.83232,96.87803,12032.482,12284.971,11301.0625,138.6055,126.706215,351.74567,TRUE
7786,260.1261114,0.12611140000001342,3.4968178,0,0,0,8304.595,7837.57,7957.5674,0,0,0,TRUE
7790,967.4506005,0.45060049999995044,3.4988387,0,0,0,1298.6592,1291.7404,930.2175,0,0,0,TRUE
7797,214.1442508,0.1442508000000089,3.5021963,418.1361,123.37454,710.1987,28722.4,28396.67,26911.5,325.12857,486.6771,500.62262,TRUE
7798,219.1004623,0.10046230000000378,3.4670622,47.400284,83.05226,33.747177,63248.418,65590.04,62277.395,114.99587,35.84217,65.044266,TRUE
7822,764.3151794,0.31517940000003364,3.5733252,0,0,0,4426.608,3249.5237,4308.534,0,0,0,TRUE
783,180.9043515,0.90435149999999,0.48410183,109.54852,164.05386,205.65413,5789.17,7303.3057,6545.5156,166.43222,263.9084,383.1085,TRUE
7832,626.3459258,0.3459258000000318,3.5110276,0,0,0,23216.818,24476.508,25743.807,0,0,0,TRUE
7867,694.3670699,0.3670699000000468,3.4542444,0,0,0,5769.3936,6988.777,5268.8276,0,0,0,TRUE
7882,609.2369418,0.23694179999995413,3.535104,0,0,0,775.7034,1212.6812,1037.5746,0,0,0,TRUE
7883,586.2705735,0.27057349999995495,3.5391428,0,0,0,7152.386,7242.2485,6285.255,0,0,0,TRUE
7887,569.2434684,0.24346839999998338,3.5412242,0,0,0,13536.398,14891.096,12420.14,0,0,0,TRUE
7916,526.2579481,0.25794810000002144,3.5573597,0,0,0,1124.9468,1158.314,1265.9044,0,0,0,TRUE
7919,514.2873832,0.28738320000002204,3.5591338,0,0,0,622.1396,705.5676,636.8733,0,0,0,TRUE
7924,769.2698573,0.2698573000000124,3.561631,0,0,0,8873.813,8277.814,7149.81,0,0,0,TRUE
793,104.1077023,0.1077022999999997,0.50064415,6493.629,2820.1553,10553.437,10068085,10776250,10348523,4529.334,3549.3533,4142.386,TRUE
7939,785.2455548,0.24555480000003627,3.5655339,0,0,0,714.07275,792.89136,859.91266,0,0,0,TRUE
796,105.1109614,0.11096139999999366,0.5181578,89.839806,38.811157,67.91415,552718.2,584812.6,556766.5,47.513393,93.10275,79.12625,TRUE
7967,585.2385457,0.2385457000000315,3.5811338,0,0,0,2016.1195,2162.396,2145.6843,0,0,0,TRUE
7982,602.2657427,0.26574270000003253,3.5850527,0,0,0,9425.383,9134.208,8553.709,0,0,0,TRUE
7990,607.2211965,0.22119650000001911,3.5872343,0,0,0,921.1222,837.69617,778.8287,0,0,0,TRUE
8032,623.2341081,0.23410809999995763,3.5994756,0,0,0,789.56445,668.6942,714.57306,0,0,0,TRUE
8040,369.1170689,0.11706889999999248,3.6057608,0,0,0,1203.8267,1697.4454,1286.0482,0,0,0,TRUE
8048,983.4271721,0.42717210000000705,3.6043034,0,0,0,5125.564,4935.838,4871.266,0,0,0,TRUE
8049,967.452568,0.45256800000004205,3.6043055,0,0,0,16347.484,16863.738,15241.9,0,0,0,TRUE
8059,630.2738518,0.27385179999998854,3.6064007,0,0,0,1460.7749,1787.2635,1555.9832,0,0,0,TRUE
8068,596.2336423,0.23364230000004227,3.607872,0,0,0,785.2361,788.57947,825.36334,0,0,0,TRUE
8073,608.2907206,0.290720599999986,3.608534,0,0,0,31521.22,31105.49,27862.822,0,0,0,TRUE
8088,582.2390022,0.23900219999995898,3.6105921,0,0,0,362.81354,432.511,474.91724,0,0,0,TRUE
8094,583.2224636,0.22246359999996912,3.6120255,0,0,0,2585.6494,2608.2122,2487.3362,0,0,0,TRUE
810,164.008633,0.008633000000003221,0.49572334,0,0,0,4075.1863,4187.0493,4021.3599,0,0,0,TRUE
8100,600.2499152,0.2499152000000322,3.6137497,0,0,0,3236.7007,3052.8782,2900.444,0,0,0,TRUE
8126,335.1610883,0.16108830000001717,3.6237068,0,0,0,7625.301,7359.8174,7157.598,0,0,0,TRUE
8146,596.2732599,0.2732598999999709,3.6296883,0,0,0,4122.9453,4298.54,3922.721,0,0,0,TRUE
8152,525.3047411,0.3047411000000011,3.6331215,0,0,0,2542.8184,2375.1702,2031.6031,0,0,0,TRUE
8153,601.2302191,0.23021909999999934,3.6331437,0,0,0,5839.189,5367.3276,5178.6724,0,0,0,TRUE
8158,301.1191383,0.1191382999999746,3.6348515,0,0,0,741.17957,776.9843,647.0179,0,0,0,TRUE
8160,520.3503289,0.35032890000002226,3.6352785,0,0,0,1321.7583,1282.2657,1393.6492,0,0,0,TRUE
8165,302.1030669,0.10306689999998753,3.638671,0,0,0,741.2536,724.95074,694.0059,0,0,0,TRUE
8172,319.1300317,0.13003170000001774,3.640828,0,0,0,868.6878,935.35065,927.02295,0,0,0,TRUE
822,244.9230799,0.9230799000000047,0.4966404,441.37872,1375.3993,1740.3168,32783.89,28616.723,22598.568,1384.196,1530.6051,1218.3197,TRUE
8244,630.27385,0.27385000000003856,3.6707966,0,0,0,1337.7048,1388.031,1132.2979,0,0,0,TRUE
8248,652.2551441,0.2551441000000523,3.6495178,0,0,0,330.88898,300.8741,357.5699,0,0,0,TRUE
8264,588.2672426,0.2672426000000314,3.6771133,0,0,0,4254.567,3888.7747,4099.9736,0,0,0,TRUE
8266,609.1971627,0.19716270000003533,3.6771965,0,0,0,1452.1506,1530.9794,1382.9897,0,0,0,TRUE
828,365.1062661,0.10626610000002756,0.50351113,12090.918,9652.075,13608.308,3673709.2,3760503.2,3557110,9290.9,10002.959,10099.502,TRUE
8288,339.1077661,0.1077660999999921,3.6888905,0,0,0,23753.79,23712.422,19570.33,0,0,0,TRUE
8311,614.2783453,0.2783452999999554,3.7008708,0,0,0,2373.542,2376.2532,2461.831,0,0,0,TRUE
832,156.0772478,0.07724780000000919,0.5195639,2947.2346,1869.2299,4207.2183000000005,164138.48,168618.78,214202.23,4697.603,2822.9626,6099.8916,TRUE
8323,636.2606196,0.2606196000000409,3.7033958,0,0,0,444.02353,474.8615,564.6258,0,0,0,TRUE
8357,653.3569711,0.35697110000000976,3.7226074,0,0,0,765.31573,536.32,609.7382,0,0,0,TRUE
8365,675.3373203,0.3373202999999876,3.7246456,0,0,0,31634.693,28928.857,27736.494,0,0,0,TRUE
8367,635.3450663,0.34506629999998495,3.724631,0,0,0,996.5401,566.92017,824.1784,0,0,0,TRUE
8374,691.3111583,0.31115829999998823,3.7266693,0,0,0,6758.237,5626.0864,5992.063,0,0,0,TRUE
8393,531.2059894,0.2059894000000213,3.7307618,0,0,0,16412.201,15206.5625,14120.944,0,0,0,TRUE
84,179.9913123,0.9913123000000041,0.40147793,259.54855,163.84303,91.75159,3290.5364,3776.2373,4028.2202,199.35114,113.02356,198.06512,TRUE
8400,602.2650904,0.26509039999996276,3.7328074,0,0,0,15912.365,15332.802,14662.718,0,0,0,TRUE
8404,367.2111168,0.21111680000001343,3.7621357,88.229774,159.3612,65.0231,21570.176,18023.61,16658.447,144.6667,141.4658,95.09941,TRUE
8406,769.2488576,0.24885759999995116,3.73485,0,0,0,4401.3994,4540.6353,4047.5276,0,0,0,TRUE
8417,518.3332287,0.33322869999994964,3.7389257,0,0,0,781.0584,1228.6017,1464.6317,0,0,0,TRUE
842,165.9849755,0.9849754999999902,0.52845156,111.856,75.973495,43.578125,7276.3115,7827.1475,6407.2705,48.85269,77.64908,113.91235,TRUE
8422,383.1840331,0.18403310000002193,3.7368958,0,0,0,1823.8466,2071.385,1712.8887,0,0,0,TRUE
8426,791.2337833,0.23378330000002734,3.7368832,0,0,0,1828.9724,1676.2838,1685.1357,0,0,0,TRUE
8434,775.2573995,0.25739950000001954,3.7369013,0,0,0,5055.443,5527.8784,5164.0566,0,0,0,TRUE
8439,484.2765103,0.276510299999984,3.7389202,0,0,0,974.3605,857.7513,593.55975,0,0,0,TRUE
844,193.0013948,0.0013948000000141292,0.5467521,67.01158,138.93272,138.53159,53461.566,56371.09,49671.34,65.1976,88.13193,66.51188,TRUE
8456,407.1115106,0.11151059999997415,3.7429867,0,0,0,850.294,547.42444,797.1165,0,0,0,TRUE
8479,543.2369647,0.2369647000000441,3.7571714,0,0,0,1921.5254,1756.6757,1532.5984,0,0,0,TRUE
852,347.0351358,0.035135799999977735,0.51150197,0,0,0,3222.2803,3354.3987,2796.7156,0,0,0,TRUE
8535,487.2696169,0.2696169000000168,3.7793589,0,0,0,24880.139,25647.06,24155.695,0,0,0,TRUE
8536,504.2964634,0.29646339999999327,3.779359,0,0,0,10016.299,10091.465,9422.452,0,0,0,TRUE
8558,607.220128,0.22012800000004518,3.7814152,0,0,0,27654.1086,28905.264000000003,26823.3023,0,0,0,TRUE
8564,468.2756594,0.275659399999995,3.7855198,0,0,0,570.52997,713.8617,587.9561,0,0,0,TRUE
8570,549.2163012,0.21630119999997532,3.7834175,0,0,0,18131.902,16033.325,14624.357,0,0,0,TRUE
8571,623.1924025,0.1924024999999574,3.7834175,0,0,0,2529.1125,3880.787,3594.138,0,0,0,TRUE
8574,629.2023793,0.2023792999999614,3.7834656,0,0,0,12453.591,13794.16,13095.915,0,0,0,TRUE
8585,800.4449306,0.4449306000000206,3.7854679,0,0,0,101108.336,103100.484,95395.984,0,0,0,TRUE
