feature,mzmed,rtmed,NEG_1_QC_pool_n1.mzXML,NEG_2_WT_b1_t1.mzXML,NEG_3_PM-31_b1_t1.mzXML,NEG_4_PM-37_b1_t1.mzXML,NEG_5_KO-6_b1_t1.mzXML,NEG_6_KO-22_b1_t1.mzXML,NEG_7_QC_pool_n2.mzXML,NEG_8_WT_b2_t1.mzXML,NEG_9_PM-31_b2_t1.mzXML,NEG_10_PM-37_b2_t1.mzXML,NEG_11_KO-6_b2_t1.mzXML,NEG_12_KO-22_b2_t1.mzXML,NEG_13_QC_pool_n3.mzXML,NEG_14_WT_b3_t1.mzXML,NEG_15_PM-31_b3_t1.mzXML,NEG_16_PM-37_b3_t1.mzXML,NEG_17_KO-6_b3_t1.mzXML,NEG_18_KO-22_b3_t1.mzXML,NEG_19_QC_pool_n4.mzXML,NEG_20_WT_b1_t2.mzXML,NEG_21_PM-31_b1_t2.mzXML,NEG_22_PM-37_b1_t2.mzXML,NEG_23_KO-6_b1_t2.mzXML,NEG_24_KO-22_b1_t2.mzXML,NEG_25_QC_pool_n5.mzXML,NEG_26_WT_b2_t2.mzXML,NEG_27_PM-31_b2_t2.mzXML,NEG_28_PM-37_b2_t2.mzXML,NEG_29_KO-6_b2_t2.mzXML,NEG_30_KO-22_b2_t2.mzXML,NEG_31_QC_pool_n6.mzXML,NEG_32_WT_b3_t2.mzXML,NEG_33_PM-31_b3_t2.mzXML,NEG_34_PM-37_b3_t2.mzXML,NEG_35_KO-6_b3_t2.mzXML,NEG_36_KO-22_b3_t2.mzXML,NEG_37_QC_pool_n7.mzXML
FT1030,216.051454516499,741.068725585938,471607.9,494362.2,419230.4,366818.1,330802.9,353146.8,412861.8,527569.7,506236.3,418759.8,338789.0,379560.8,409816.5,522746.2,434162.2,374074.5,313339.7,386646.3,404253.3,467223.0,434258.6,394976.5,318147.4,363831.3,395839.7,533132.5,511602.1,403943.9,318238.1,423053.8,423919.6,548679.8,417166.8,371789.9,310358.3,414893.5,438095.4
FT1031,216.052554359935,534.742431640625, 562215.671, 285118.295, 279583.541,1428666.971,   3817.057, 196861.359, 585233.529, 242749.393, 284556.371,1361861.046,   4358.974, 177769.134, 540963.090, 208897.851, 243910.874,1364977.818,NA, 184139.865, 555105.823, 239216.636, 252230.384,1347255.595,   2137.633, 211584.438, 568768.729, 214173.943, 259331.169,1337894.661,NA, 171336.356, 542088.236, 224811.236, 246750.436,1331712.402,   2247.608, 172462.191, 525303.770
FT1032,216.853893986098,745.366149902344,611553.9,539908.3,580371.9,377896.7,483033.3,496159.2,464040.3,498267.1,479163.1,438648.3,449072.0,483517.2,410763.8,466174.0,429125.8,464034.0,390238.6,415879.6,458494.2,466017.1,428767.2,339194.0,433000.3,415955.3,385598.7,468972.3,451968.5,370555.4,432613.6,430724.0,334891.5,309987.3,503301.3,354504.1,353881.4,442140.9,371680.9
FT1033,216.90975486146,649.759948730469, 781641.2, 519514.4, 527486.5,1351089.5, 541783.5, 497376.6, 802187.6, 472837.1, 446705.0,1488966.3, 589597.5, 474815.6, 598124.0, 438448.3, 611212.4,1354430.9, 698006.5, 430142.4, 631832.5, 443349.0, 459020.4,1291135.3, 528841.2, 455616.2, 694032.8, 426102.3, 399424.0,1307173.5, 554090.0, 445418.1, 599647.6, 476549.5, 558212.1,1239701.3, 659923.2, 443994.9, 710465.0
FT1034,216.915867387358,990.438903808594,4771249,4612466,5003078,4782368,4463954,4310387,4679454,4665719,5178686,4937761,4647394,4219049,4789969,4648586,4753914,4841043,4233671,4133399,4444170,4429453,4907992,4661891,4341256,4176655,4519287,4496969,5011052,4804750,4427347,4370701,4468069,4535495,4565455,4623165,4009162,4048679,4412294
FT1035,216.919318651331,648.304016113281,1335124.0,1032696.9, 997474.2,1427337.8,1165683.9,1207898.7,1263081.8,1095247.4, 929385.2,1564414.0,1128251.3, 919419.3, 908497.4, 909990.5, 957143.3,1340557.7,1300122.8,1043644.0,1091733.5, 871282.4, 907668.4,1310211.2,1039909.7,1051921.1,1047980.9, 942584.4, 836110.1,1383698.0,1020263.7, 980267.3,1073307.7, 965539.7,1004971.7,1275060.5,1292072.8, 984629.1,1041616.1
FT1036,216.928563293177,688.347106933594,2489475,2369103,2281477,2685898,2630554,3175607,2392070,2668917,2651886,3414995,2304489,1337256,3460576,2256922,2343250,2451497,2542376,1133924,2088251,1965355,2382636,2168397,2572913,2718329,2505939,2569445,2022320,2794931,2134534,4312047,2647514,2360949,2283866,2370694,5017954,2946313,2443384
FT1037,216.928470816327,636.901611328125,2487082,1964139,2050902,2024594,2858092,2702976,2413519,2243598,1933080,2499980,2547098,2393056,2042582,1986998,1957065,2099977,3365099,2464920,2200892,1856392,1772181,1954065,2616453,2407324,2179422,2148638,1874495,2294104,2475046,2332319,2109048,2154529,1988648,2010553,3276732,2430364,2165572
FT1038,216.928616169527,764.2509765625,2089413.7,1172451.1,1616402.9,1595985.7,1686869.9,2048137.6,2258565.0,2191801.2,1649713.4,1995084.6,1490178.6,1507717.5,1442707.1,1156724.0,1615813.9,1522198.7,2562557.7,2482737.5,1607902.9,1189101.6,1389491.2,1329546.8, 952026.3,1766431.8,1903495.8,1536130.8,1410245.6,1446948.4,1467583.4,1867309.8,1591556.2,1597085.6,1484466.6,1495243.2,2273786.4,1969617.9,1379519.0
FT1039,216.928628537214,911.964721679688,477750.8,344811.3,379234.6,475250.1,316172.9,290227.9,505379.9,330544.6,716043.5, 74380.4,286613.0,342537.8,274672.2,379326.2,468717.6,483588.9,583963.6,485143.8,403844.2,279420.4,948296.2,303453.1,405509.0,123499.6,409971.2,373537.1,275684.1,266941.7,331172.3,603071.4,229975.4,452198.1,299185.6,254225.8,469107.7,444738.7,492767.7
FT1040,216.928373884135,583.277587890625,4364886,3540520,3729948,4197418,4749730,4443523,4211081,3811865,3590666,4489416,4797893,3940741,3834704,3605430,3552757,4075889,5453590,4222314,4060283,3296257,3686347,4037094,4349044,4177365,3864171,3619918,3399316,4216325,4510654,4187729,3965677,3717790,3594349,3902301,5386160,4239393,4103044
FT1041,216.92860250047,817.931884765625,1517695.2,1581695.4,1303498.8,1291399.2,1801512.0,1777800.3,1165770.5, 936977.5,1343566.6,1244341.0,1561190.9,1067394.5,1024894.6, 937227.5, 951640.4,1104843.1,1380384.1, 372999.9,1384734.2, 638967.1,1094129.6,1171646.5, 799008.3,1324139.3, 931917.5,1064620.8,1210535.0,1364001.9, 983930.3,1316505.8,1289227.6,1102622.4,1056156.9, 378643.7,1474740.0,1163189.3,1345284.3
FT1042,217.029908279011,414.598297119141,145238.28, 94239.15,160559.30,131815.67,120352.95,115821.93,158445.49,127731.04,133514.09,153932.27,188006.58,136346.76,144485.22,105186.82,188642.27,130801.40,179079.34, 81564.61,143330.54, 78329.95,125229.54,132616.62,114762.86, 64575.27,243562.23,127088.67,132780.11,158100.60,195194.48,121242.04,139904.86,105463.81, 60972.12,120620.24,144951.35, 83116.41,152455.63
FT1043,217.048456657152,437.0078125, 10244711,  1298001,  2203737,  4879972, 26457333,  9201538, 11277132,  2170459,  2801365,  6057230, 30479820,  8306984,  9835052,  2287363,  1843082,  4422036,129882509, 10574062,  8941995,  1224443,  2150430,  4265025, 25555466,  9370414,  9113831,  2270958,  2864544,  5746246, 29368074,  8524933,  9347927,  2499148,  1825346,  4171689,129908859, 11241115, 10703914
FT1044,217.083022694439,274.759201049805,298831.27,160005.00,116183.27,685432.60,149523.21,100873.95,299780.54,127174.74, 91320.16,614351.87,149151.54,112622.09,302286.25,151388.17,120270.27,693647.13,164174.29, 84538.66,284343.52,150407.12,114885.58,672196.55,135810.11, 87490.70,306265.58,141452.33,104257.22,555805.74,140513.78, 98442.14,310713.17,165768.07, 83285.12,632831.66,158305.05, 96290.30,282933.18
FT1045,217.919273478421,990.436,103327.28,100785.03,109403.22, 93441.21, 94454.40, 75883.27,102597.15, 96819.39,116506.60,106028.59,104516.39, 96917.22, 94659.31,102557.96,105105.96, 96905.67, 87959.94, 84654.27, 99593.23, 90885.04,112026.49, 88636.30, 96264.90, 93491.16, 97852.70, 97291.25, 99093.77,101452.40, 99613.34, 97955.16, 98670.21, 93206.58, 93386.53,104335.44, 87468.19, 80101.12, 90815.05
FT1046,218.040409590522,411.799011230469,246008.2,275332.9,324694.6,193829.9,220404.7,207644.2,250677.8,296256.7,289521.5,234975.1,224147.0,210262.5,255208.7,300424.7,292873.5,214207.8,188998.6,209361.3,230479.5,248407.8,295917.1,195488.3,212734.4,205166.5,240420.0,310141.8,284346.7,220055.9,205279.8,201633.0,270540.6,324450.8,279619.5,197195.2,194672.3,206521.9,243225.5
FT1047,218.05180662589,438.352722167969, 626672.74,  55657.81, 127941.38, 302291.08,1667419.42, 563639.58, 752011.58, 111063.62, 169442.94, 347229.05,1919989.89, 521858.10, 598043.50, 132764.52, 107546.76, 268879.58,8509712.18, 657545.20, 577982.94,  67652.47, 128008.61, 258193.82,1600885.09, 579820.66, 569715.79, 152405.56, 184597.52, 372649.07,1819448.32, 540547.85, 595026.59, 151006.95, 111665.97, 254318.42,8652863.44, 712933.86, 676386.64
FT1048,218.067010988213,504.537048339844,2637136.6, 722723.1, 618355.8,5755984.9,1069861.5, 603113.2,2600011.6, 542256.5, 608539.2,4977447.6,1077579.3, 558893.9,2461931.6, 624745.9, 602315.1,5684558.7,1034292.8, 507369.4,2443222.8, 675478.0, 658803.8,5894315.4,1029459.1, 582217.6,2519452.4, 595567.2, 621215.9,5136397.9,1032317.4, 527972.7,2373186.6, 633300.0, 546973.0,5744687.7, 990452.5, 513894.1,2547184.4
FT1049,218.10345893683,118.908912658691,3515258,2917955,5036761,1963823,1608912,3334069,3260629,3377041,5391617,2223475,1785383,3202745,3369625,3553898,4912215,2059936,2412861,3193055,3311265,2920135,5254047,2035497,1574385,3413314,3194338,3463835,5538028,2232933,1771654,3511449,3368975,3535742,4767056,2090528,2599185,3561458,3256181
FT1050,218.103487802201,199.05712890625, 9219094, 9733519,15511710, 6203126, 4527764, 8868118, 8897821, 9390316,15885668, 6722315, 4767176, 8938657, 8755285, 9946679,14801041, 6668090, 5519901, 8186717, 8724481, 9059107,15204381, 6180468, 4678051, 8719420, 8630453, 9659328,16190429, 6457136, 4648381, 9265155, 8846750,10075561,14510209, 6484614, 5412360, 8660368, 8875443
FT1051,218.905282865482,649.726989746094, 99177.85, 49015.18, 46576.31,136201.64, 49719.45, 53864.61, 71955.02, 33149.15, 36173.85,147426.56, 38172.48, 61389.96, 65900.06, 52326.25, 69752.73,131400.37, 72335.97, 43324.20, 69004.69, 46606.67, 50306.49,129653.16, 59407.89, 46837.93, 59096.38, 40762.29, 36789.94,139330.52, 51139.30, 42067.55, 54075.97, 40042.59, 51265.05,126627.08, 64530.18, 41469.68, 62639.61
FT1052,218.91403138572,990.440490722656,706960.2,662822.0,727491.4,708162.9,654543.3,618535.7,689304.4,676020.4,774119.0,728892.8,660479.1,654998.1,693827.1,675887.9,691600.0,704410.5,614083.6,607315.2,662855.6,624666.1,715651.2,663522.6,637726.2,592028.0,657824.2,664010.6,762413.5,708722.0,648895.1,626254.8,667436.8,644455.6,671013.8,673448.4,569873.6,605070.4,653335.4
FT1053,218.919778929632,990.441040039062,66405.16,58356.74,69199.37,74345.68,48601.50,61033.52,56061.46,56684.20,63003.67,67135.22,56479.76,51428.88,60317.45,66166.11,65276.24,56245.84,52554.47,57737.88,56122.56,48207.89,57968.89,57321.24,61487.23,49813.63,59863.29,57351.18,50713.48,59494.29,52901.67,52064.94,50630.91,45139.52,65763.59,55834.71,66625.78,50297.07,53565.32
FT1054,219.003953024769,481.427001953125,246320.725,236496.200,265182.480,367815.399,  1492.073,155708.411,256048.511,192046.637,254381.738,299428.304,NA,130593.810,215856.107,167742.884,243778.397,349233.704,NA,132783.326,228797.039,212387.267,258528.499,345262.704,  5043.879,146607.266,220889.599,184634.441,247716.039,340253.614,  5701.651,114732.728,238036.536,152974.707,228744.973,343024.888,NA,146850.293,229182.251
FT1055,219.027730972904,441.182006835938,312081.8,141167.8,150711.4,274308.1,513219.8,207831.1,325862.3,109197.5,167731.8,252724.9,512210.2,183015.3,279703.2,127732.1,124882.4,247948.6,234674.3,184282.1,279763.4,108765.2,136031.7,250481.8,510720.8,190791.8,282833.3,114513.8,149270.5,247807.4,499370.6,196191.3,301800.4,136212.0,120234.8,273977.6,294301.0,168318.5,296241.1
FT1056,219.045527389734,437.522033691406, 3487437.6,  440542.5,  728682.9, 1633208.9, 8942659.7, 3114894.3, 3780633.7,  717685.6,  965404.5, 1983469.2,10493854.2, 2824673.3, 3406312.3,  780145.8,  632261.8, 1501974.3,43995907.2, 3666129.6, 3080459.1,  405146.2,  725827.5, 1446482.0, 8589154.3, 3260243.9, 3060111.4,  770078.5,  948627.1, 1950822.0,10077867.7, 2893185.3, 3112579.8,  873615.7,  604478.6, 1413665.6,44175614.4, 3837599.5, 3634557.1
FT1057,219.051117114822,654.025024414062, 41445.024, 70258.940, 88483.668,  4729.246, 23927.885, 14711.519, 32853.933, 66415.201, 97801.251,  9367.634, 25476.161, 28147.538, 41844.072, 72296.541, 80710.087, 13689.319, 33133.867, 22397.709, 32839.097, 65404.643, 89245.578,  6513.328, 39067.206, 38138.682, 40376.582, 77056.020,102381.783,  6294.777, 25243.308, 22952.672, 42708.386, 67098.297, 88635.148,  3992.396, 23547.073, 23535.603, 31205.252
FT1058,219.07028621681,504.533569335938,216410.17, 48450.10, 45241.01,475802.97, 93009.88, 43051.84,224026.17, 41163.32, 31374.00,429182.40, 73550.71, 39309.84,194305.17, 56872.84, 49628.71,465345.75, 87169.14, 45003.17,192533.88, 51628.49, 52735.45,505368.79, 83702.45, 30443.61,194683.55, 41293.80, 41309.86,405622.70, 88100.21, 23509.97,194800.87, 41458.72, 45298.49,486081.75, 72468.73, 27282.04,207993.06
FT1059,219.077612709838,262.031448364258,248079.4,217824.1,222925.7,252229.4,149972.5,193353.8,217277.0,199464.8,231940.2,278852.6,193512.2,164400.4,218752.3,196343.7,213632.7,260430.4,194527.1,176261.1,211850.6,197451.8,220179.3,289127.8,188028.2,166282.0,206666.3,201215.3,208174.1,270651.7,185495.8,190977.0,232992.1,214192.8,164618.8,249889.8,191635.0,187267.3,220548.6
FT1060,219.087866653327,199.065994262695, 538387.22, 287947.89, 267814.76,1039690.70,  65187.57, 313019.11, 492270.85, 223491.41, 223119.54,1049547.26, 201452.71, 339759.27, 503876.97, 186742.61, 266785.41,1018093.35, 204381.90, 387896.53, 542659.89, 271650.31, 212855.06,1040559.72, 112092.40, 236752.26, 778953.63, 317992.18, 282159.92,1032561.75, 257368.48, 249932.37, 581180.04, 448364.29, 501784.86,1010301.67, 309429.54, 397873.89, 606558.88
FT1061,219.08878788964,167.269111633301,701034.7,705842.4,686423.1,642678.9,600128.4,709945.2,745799.6,672939.9,584117.7,671319.4,592198.2,702155.6,704153.9,696802.0,693720.0,670310.9,656455.8,672005.8,682123.9,690963.6,661286.6,683693.8,683930.6,662300.4,660013.6,721658.7,498189.8,669573.8,716473.1,666581.2,680697.1,690331.1,673712.5,669240.3,661440.8,655371.4,682492.1
FT1062,219.088687407378,101.671508789062,390831.8,421637.8,404377.9,552084.8,366903.3,444869.9,389679.3,372952.0,396856.3,569263.1,429378.2,432057.9,350400.9,370617.0,383446.9,345774.3,398907.6,403227.7,341109.7,384089.3,399882.0,339523.0,379570.3,410518.7,348009.1,411485.0,399273.7,572832.8,359273.1,448632.4,353674.5,389729.7,401832.4,507478.2,407249.4,378025.6,348927.2
FT1063,219.102749161724,89.0948028564453,2460192,2283398,2565354,1802031,2111842,2170686,2494460,2701883,1924702,1364734,2195788,3110100,2327236,2647331,2062824,1659040,2560619,2475461,2343141,2113033,2502743,1731155,2194245,2221663,2448427,2724407,1944815,1327549,2287331,3220910,2308318,2718279,2142051,1612800,2534072,2391405,2365113
FT1064,219.106801321057,199.05712890625, 876592.0, 923002.6,1483441.4, 595885.2, 435745.5, 846849.4, 826068.9, 889237.8,1529471.6, 618530.1, 461140.3, 857950.3, 836830.7, 954969.9,1410577.5, 629527.9, 520431.5, 798651.8, 862667.0, 850528.9,1449805.8, 583966.9, 450586.1, 865325.6, 818483.7, 948643.2,1575125.6, 617043.7, 429208.4, 880004.9, 843450.5, 985498.7,1385913.4, 631053.3, 510528.4, 837500.3, 842048.8
FT1065,219.175471814469,91.5405807495117, 954380.0,1025690.7, 985130.4, 787140.3, 923452.6,1146402.8, 909531.7,1131680.4,1058407.0, 952200.8,1032371.2,1189652.6,1054517.2,1018073.4, 991705.0, 794464.4,1061768.8,1224852.8, 948294.6,1023091.3,1056410.7, 887155.1, 998955.2,1152991.8,1015595.5,1171529.2,1083866.4, 950118.7,1094584.1,1376124.8,1021937.4,1121947.6,1016151.5, 851049.5,1168208.2,1294387.7,1059011.3
FT1066,219.97621982448,518.949279785156,262609.8,240512.1,222932.4,226795.0,260611.7,189172.0,248268.0,222218.5,227772.6,230673.9,293400.2,217827.7,242653.5,240200.9,258723.7,310294.3,358994.8,247361.0,328215.0,305083.7,319655.8,353625.5,368437.6,261907.0,285784.8,277665.6,277206.9,311979.2,302874.8,224209.4,260358.3,238140.0,222501.7,263825.0,285576.5,190092.0,241762.8
FT1067,219.978170105791,573.612121582031, 553217.80, 756033.93, 512243.97,  21038.66, 547579.58,1041584.98, 569672.30, 911307.73, 572345.84,  49242.58, 597852.48, 963141.09, 608751.36, 880633.87, 497483.54,  60117.08, 748350.50,1061220.38, 543327.53, 753909.08, 583379.82,  61532.40, 581301.99,1025004.22, 525074.80, 954813.01, 584511.66,  40720.16, 615051.39,1084029.80, 560895.13, 948018.81, 532189.88,  65946.28, 731042.26,1116540.92, 584072.86
FT1068,220.008867347998,245.280410766602,866652.148,290153.497,262977.971,798655.305,  1805.954,626407.781,808520.746,576973.326,245671.076,973096.838,NA,799590.912,781436.001,475099.961,432385.016,765625.761,NA,643920.980,715832.600,214053.642,245578.023,791143.423,NA,593585.397,848699.787,534176.483,237213.484,827772.483,NA,747199.456,749307.678,471959.227,438662.779,721743.980,NA,645755.811,735333.318
FT1069,220.048828995565,436.984008789062, 217530.680,  19400.049,  38684.291,  96677.316, 557482.053, 192249.227, 236562.468,  34161.717,  58705.638, 116082.231, 644715.510, 169043.835, 202508.998,  28742.066,  37318.547,  81636.295,2815448.842, 235092.801, 184677.216,  16489.549,  40594.988,  73050.078, 559910.205, 186401.393, 177843.123,  32142.682,  49530.363, 117717.352, 656373.278, 175889.018, 197159.210,  44746.972,   8442.312,  96640.685,2829750.645, 227960.112, 222372.691
FT1070,220.10615667067,89.0948028564453,297858.3,297907.9,391149.7,225083.5,267657.6,313533.0,365235.9,369724.9,250981.5,162051.1,311510.4,426748.7,307152.3,389465.1,305404.1,216036.7,357471.2,347173.8,280115.5,292135.0,325618.3,225062.8,292336.0,323422.1,328165.2,361054.2,257894.9,169141.7,310569.8,423352.2,345603.1,348669.7,290066.9,219715.7,394741.1,294822.4,322375.2
FT1071,220.107666129306,199.063858032227, 59229.97, 65860.06,114106.98, 28930.81, 22702.77, 58836.38, 53475.65, 67189.64,130120.38, 45480.43, 32556.48, 59751.43, 58338.30, 66376.82,118198.22, 37826.04, 25343.39, 35963.30, 65332.53, 62455.39,134969.27, 36068.71, 29169.39, 53246.27, 58568.86, 72302.44,132017.17, 37401.49, 21408.27, 63033.76, 66906.54, 59073.49, 99419.66, 36410.41, 29018.25, 63208.93, 63039.03
FT1072,220.766952068954,372.895416259766, 99560.86, 78017.50,101336.34, 81495.72,128111.36,180531.36,141866.45,141787.74,138128.19,127022.18,164778.53,180701.78,146228.16,158340.53,131854.66,101980.02,225581.93,168788.41,137186.28,108456.31,127881.28,106271.82,136168.50,151093.31,142620.65,150590.43,123326.52,122195.68,141890.78,153099.45,132046.96,128833.36,118615.81, 97157.54,194516.50,166097.87,125863.91
FT1073,220.887241861437,985.993408203125,36963617,27155250,35385894,30329022,35915112,40511368,37794925,36695283,38059600,35278620,37664377,38989332,37130470,33949462,33829920,31354787,55725759,41206404,36236423,26598749,34911353,30242522,36911926,39663793,37577890,36852366,39766260,37778088,38501389,41421572,38017660,36761120,34681435,31491917,56852562,44368035,40212650
FT1074,220.962850706312,535.778930664062, 34715.062, 93728.406, 98226.323,NA, 44777.447, 77855.026, 64993.797, 98620.003,142383.149,NA, 61644.707,106890.950, 70718.692,120516.273,143165.031,  1966.496, 24399.624, 98773.641, 65721.428,137671.822,152159.281,NA, 60875.814, 97210.049, 75374.667,109873.260,131160.347,NA, 48132.168, 93784.003, 58215.831, 85288.317,109512.171,  2489.031, 20019.918, 93112.826, 49924.792
FT1075,221.019785324137,333.660217285156, 512952.0, 324837.3, 550799.0, 319965.4, 631599.6, 456508.4, 509540.6, 300518.1, 476437.0, 305081.7, 652204.5, 444116.8, 483048.8, 411890.6, 506064.3, 218807.4,1520900.1, 536049.0, 437067.0, 268368.6, 482913.7, 311784.2, 590607.7, 421908.8, 458674.6, 297844.9, 470352.2, 277419.2, 629528.9, 478330.8, 463545.4, 403045.1, 493915.8, 204341.8,1413167.0, 552066.8, 449409.2
FT1076,221.051912180228,441.182006835938,242445.8,108182.7,138946.4,239522.1,383789.0,179274.5,238269.2, 90228.0,148101.7,231337.0,426962.2,343598.0,552919.1,248034.1,180172.2,280462.8,208469.9,221703.1,289863.1,136493.3,142740.5,251440.2,428397.4,195658.5,271769.9,122448.9,159092.4,223706.0,368327.3,179403.2,272668.4,110916.3,105991.6,186962.7,190649.9,161566.4,219921.5
FT1077,221.154621808043,84.928840637207,478023.6,418559.4,398162.4,427468.1,330484.1,400160.5,461630.9,325346.6,372032.5,361816.2,415775.4,384097.2,399759.0,270296.6,468134.8,241844.4,316867.8,418410.2,388449.7,295473.1,404537.5,424272.0,310594.6,397321.9,304061.2,325284.2,382308.5,333787.3,458650.2,294449.1,322696.7,254745.3,472647.2,331023.6,368632.7,398065.6,334858.1
FT1078,221.890663354818,986.003356933594, 846840.7, 629314.7, 813388.1, 707841.4, 891564.9, 920025.9, 879111.6, 833874.7, 863588.7, 838228.8, 891939.6, 909881.6, 867118.1, 820718.9, 791142.2, 721570.7,1314022.4, 991126.1, 867931.9, 597156.8, 840453.5, 701101.5, 865636.7, 937816.5, 890479.1, 888731.6, 947585.6, 892247.2, 925743.3, 976225.1, 914762.4, 847874.4, 815385.1, 760885.3,1356515.2,1050836.3, 926070.2
FT1079,221.984354193519,488.208190917969,19975.026,33814.012,15966.022, 3912.702,72132.329,27734.480,19266.666, 9737.369,12595.482, 3405.699,85328.651,30408.026,21609.010,23884.768,13938.303, 2825.521,55014.045,54649.877,19800.617,25758.899,10392.763, 7167.580,63589.277,21566.733,13439.930,30570.786,12464.321, 4629.477,72318.955,27989.562,22560.057,22182.360,11044.619, 4641.223,63516.654,41524.127,24429.209
FT1080,222.044325482742,400.61,271948.22,158959.59,116074.27,571368.64, 56810.26, 71971.22,254723.45,156935.29,107655.63,587881.85, 65534.03, 52083.79,267079.40,158827.62, 93196.80,553181.44, 26437.76, 60134.99,255875.58,144004.65,116569.78,549997.03, 58117.99, 66221.64,246043.05,156099.72,103778.76,596312.76, 72824.35, 70264.96,253402.56,151016.33, 91712.36,581615.80, 46363.00, 65429.55,271422.42
FT1081,222.764969712276,372.896148681641,257570.1,212195.0,274223.0,211124.2,334244.8,425303.5,335739.1,359931.6,337688.7,316996.6,430816.3,461295.2,387431.9,365309.5,342480.5,266162.8,568085.0,426950.4,354769.7,252646.5,336508.3,266093.5,346205.6,380625.0,373327.5,377700.2,320848.6,292689.0,351895.4,365045.4,337526.4,314473.4,304717.6,229186.6,475144.8,381624.9,326448.7
FT1082,222.885410429242,985.993408203125,5348930,3845746,5129759,4411061,5244137,5779553,5484894,5248972,5520231,5073782,5451079,5586643,5367345,4891209,4948419,4548455,8016895,5905414,5237861,3830284,4977150,4378832,5311657,5687441,5423976,5264939,5829531,5403500,5545739,5923619,5444745,5178645,5052046,4485057,8260876,6445586,5715529
