m.z	p.value	t.score	rt
442.86497	0.035496053721323	2.81146922622917	963
148.86374	0.035816428214586	2.79184887758115	413.4
303.90939	0.035816428214586	2.84416827334294	963
329.02072	0.0359698924944581	2.83460106098769	232.8
168.99079	0.0365183481225898	2.91118513046833	593.4
142.91731	0.0366023542487905	2.82127293340068	374.4
740.52493	0.0366163341350302	-2.81944044127623	105
248.0802	0.0367019524313609	-3.29505405109043	159
96.98827	0.0369914667321782	2.77927303086359	964.2
405.26299	0.0369914667321782	-3.2736642053969	78
256.09416	0.037047947667125	2.8568180063128	205.8
190.05103	0.0371524853172546	-3.23949997208319	424.8
409.23625	0.0371803567087214	2.76251340301929	163.2
98.03283	0.0372769732946537	-2.78383457282026	89.4
575.34924	0.0372769732946537	-3.32941081466937	163.2
219.97622	0.0373492330946442	2.76784481353899	519
277.02202	0.0376311839982316	-2.76026205791433	442.8
420.80006	0.0381417025711406	2.79887662735351	988.8
296.88537	0.0383204985570019	-3.1802815149967	400.8
350.87008	0.0394422115130701	2.82663246608159	974.4
128.87161	0.0396374437468472	-3.10559953300049	399
628.77027	0.0396374437468472	2.89602499543965	973.2
277.0478	0.0397756564549182	3.02112676867257	484.2
206.91144	0.0398651761279259	2.79399780873632	978.6
138.87549	0.0398814078275632	2.73735390064973	389.4
313.98495	0.0399954767650379	-2.7377802049946798	304.2
553.90119	0.0401302433863719	-3.20814485971235	579
90.97139	0.0402248545919173	-3.06841186883413	612
429.19218	0.0404461293640471	2.81242644634409	90.6
522.80634	0.0404461293640471	2.83865812006336	973.2
244.90585	0.0406119557639235	2.79001449956633	976.2
452.27858	0.0406119557639235	2.7726546867412	164.4
581.27528	0.0406119557639235	-3.12733481871277	624.6
344.96853	0.0407287304380793	-3.25284685110291	430.2
144.06689	0.0410885438537104	-2.89779774427243	513.6
331.02912	0.0411155452606654	-2.95090358923582	332.4
538.72778	0.0411155452606654	-2.83039740160186	991.8
310.87772	0.0416450551870787	2.75590376361464	975
559.81408	0.0419671763415107	2.79573255096676	963
270.00122	0.0427159644030068	-3.19766763843392	350.4
493.05298	0.0428399283330314	2.79820944884763	493.8
163.89672	0.0430599119695055	2.70209475882781	375.6
630.11285	0.0430850454703371	2.72836457848526	549.6
355.87281	0.0434842097622443	2.71792333490091	972
559.10312	0.0436332880300162	-3.18345309464524	242.4
98.0248	0.0436565738468859	-2.9889151374319902	303
144.86974	0.0436565738468859	2.6507772478551	413.4
200.94193	0.0436565738468859	2.67141721181203	983.4
320.84358	0.0436710751173363	2.6639397037507	987.6
210.89975	0.0438272982890517	2.6517735147237	414.6
465.30469	0.0439987247065236	-2.87681538983389	76.8
579.81039	0.0439987247065236	2.76777737302803	963
436.10881	0.0440617337929536	-3.13959589591215	297
204.91323	0.0442826778376391	2.70702935271535	978.6
146.86683	0.0443305240079694	2.63819989809466	413.4
375.869	0.0443691444267063	2.76836879269854	972
562.79848	0.0443691444267063	2.74191585186042	972
122.93089	0.0444748805122432	2.63413616583008	964.2
75.00857	0.0449197235023948	-2.76904322296153	402
310.07739	0.0452318010976153	2.65614994574956	511.2
416.84202	0.0452704850622636	2.71774578374203	973.2
288.89577	0.0453201035188225	2.65783677370021	977.4
390.11575	0.0458721545357455	-2.6846353425142	235.8
180.85962	0.045944504374414	2.67352528070561	409.2
178.93404	0.0460246857562496	2.6925599746451	978.6
719.26214	0.0460681616140694	2.84574140435532	961.8
94.92514	0.0464859105232922	2.60416589906281	410.4
174.861	0.0466739455561224	2.67393506003668	409.2
192.03376	0.0477048938952572	-2.62738275310329	342
284.89842	0.0477048938952572	2.67866461201264	975
133.01564	0.0477570186745315	-3.07601770836404	246
466.76171	0.0480107396565738	2.5815088603494	983.4
248.05439	0.0480855716888086	2.5986735306179	410.4
326.85159	0.0480855716888086	2.6639786750005	980.4
394.08687	0.0481626802666382	2.65069794547182	232.8
201.01934	0.0482517902957504	2.58090144141124	504.6
222.88541	0.0486919344339319	2.61513200514028	985.8
328.84939	0.0487288242139331	2.65302690495073	980.4
92.92806	0.0493731628803362	2.56563810247613	410.4
366.84399	0.0494133940564481	2.66098019593233	978.6
342.82545	0.0497687757725474	2.61432437777763	984.6
243.92578	0.0504756206550465	-2.68796601623928	396.6
98.96691	0.0505688697267574	2.70445286769829	411.6
685.77464	0.0506336944663904	2.78441563381683	963
164.03889	0.0506530878023663	3.00110286950684	439.8
408.855	0.0506530878023663	2.67800889332205	972
138.94154	0.0509222492173962	2.61557552596626	981.6
227.2018	0.0509222492173962	2.58544449500447	86.4
156.9521	0.0512778816804994	2.63373308232315	982.8
775.54886	0.0512823593933676	-2.93015786617138	128.4
140.93971	0.0516322923168701	2.60156233517222	981.6
158.95024	0.0516653437978899	2.57986644528116	983.4
316.10232	0.0518699038541325	2.5611912434049	186.6
342.98771	0.0518699038541325	2.52466321951521	235.8
632.79257	0.0518699038541325	2.70535003698143	963
240.86374	0.052121789239055	2.59645943641327	990.6
334.12596	0.052176775059292	-2.58515689103811	553.8
242.17648	0.0523397554161653	2.56530422314745	97.8
100.00161	0.0531363349821362	2.50745289602243	964.2
475.11221	0.0531363349821362	2.68650893697792	516.6
344.8233	0.0531671261501869	2.55399334191824	984.6
517.16416	0.0531671261501869	2.51377056161673	511.2
196.06491	0.0532027347640569	2.51439773493775	410.4
208.95415	0.0534742083331742	2.52359248525057	963.6
464.76387	0.0536434409457662	2.60491468619933	983.4
107.03638	0.0537589760112493	-2.63147204297537	349.2
133.01426	0.0538113568761136	2.66284836188936	586.2
352.89903	0.0550818630407685	-2.68158372734398	395.4
400.78994	0.0550818630407685	2.53569982305882	985.8
449.15021	0.0550818630407685	2.75163581046654	85.2
254.69814	0.0554880315721143	2.51452594991137	103.2
297.15303	0.0555040218713189	-2.53138166646408	82.8
665.77854	0.0556280051878011	2.67387564582009	963
135.04464	0.0558556466733702	2.79315789816562	165.6
387.01027	0.0559101634636885	2.75799940409282	594.6
243.06244	0.0561469362827761	2.82626003573149	347.4
358.79956	0.0562656538717095	2.47414279400467	988.8
748.52886	0.0562656538717095	-2.83556611345502	127.2
233.07799	0.0563363007011989	-2.47209556515029	558
458.75631	0.0563363007011989	2.46699664469135	990.6
427.23393	0.0565987244323402	2.5050428137146	88.8
242.89506	0.0571441030420446	-2.45708260813732	990.6
241.21764	0.057521848108079	2.53567867838419	85.2
220.88724	0.0580653486246891	2.48117500796052	985.8
414.76607	0.0580653486246891	2.44905739528004	990.6
262.87793	0.0581140029120229	2.49795254954617	981.6
279.23329	0.0584121253717031	2.45286702249638	84
192.08263	0.0584996285411942	-2.54421213022904	163.2
204.06665	0.0591793755040627	2.45200097515484	181.2
376.86529	0.0593414419444181	2.58744761883151	960.6
312.87535	0.0593603494279888	2.4754364393440502	975.6
570.34188	0.060242913949848	2.42131937550537	94.2
382.81807	0.0602460579593744	2.49995502040381	981.6
246.05744	0.0607659706495887	2.43943281483059	410.4
144.86647	0.0609966538705241	2.74658731686557	407.4
146.86354	0.0610100803024073	2.73547431952095	407.4
751.54861	0.0610320801650284	-2.48974480805878	133.2
135.06636	0.0613698672739445	2.59917188820734	241.2
355.8981	0.0613698672739445	-2.42603403961459	396.6
144.97	0.0614838366667996	2.58458615319246	417.6
187.9982	0.0619439520770635	-2.79111639099597	352.2
306.05815	0.0619439520770635	2.41743064133637	240
213.0123	0.062103193235508	-2.75633425093332	178.2
286.88024	0.062162253986788	2.3933444669302	411.6
226.76113	0.0624644332611486	2.39377279026688	372.6
480.73785	0.0624644332611486	2.47505787372476	987.6
268.91631	0.0625807784772314	2.51806098720075	558
96.92216	0.0625812156698436	2.38805031878311	410.4
650.59767	0.0632199691350813	-2.6641706551911	994.8
360.79748	0.0635684426635803	2.40840595246776	988.8
495.04282	0.0643772379040891	-2.56097923755747	548.4
309.28022	0.0649175443144193	2.4209765032474	82.8
176.85908	0.0649782402852743	2.41367790645979	407.4
718.76061	0.0651871892987169	2.53820377080042	962.4
362.79536	0.065529097795165	2.35874185569063	988.8
634.62373	0.0655920074673942	-2.53302459368483	993.6
176.00239	0.0665859717007374	2.3488306993813	297
398.79198	0.0671989309675549	2.4069587632049	985.8
738.75668	0.0675249446082382	2.56901978194419	961.8
448.78981	0.0677584841767924	2.36399860334184	980.4
384.81594	0.0682572666032898	2.38560604295922	981.6
322.84148	0.0685167660154926	2.3319825803886	987.6
806.55514	0.0685167660154926	2.4746112879734	132
176.93608	0.0688120187947382	2.34319770482193	679.8
208.90272	0.0690717708992282	2.32725940425507	414.6
654.78753	0.0698864478658416	2.48970600320326	961.8
395.38986	0.0701633512742815	-2.65039107175869	80.4
284.77513	0.0706001970366706	2.3150999722822	409.2
325.99048	0.0706991263158708	-2.36180189460705	507.6
304.90091	0.0710761582476678	2.30301802179734	963
219.07761	0.0715196055725656	-2.451019897124	262.2
174.01259	0.0717121569997923	2.30272457573826	651
198.06077	0.0717671585811712	2.2958022222828	410.4
264.94278	0.0717671585811712	2.29608989332377	646.8
282.8877	0.0717671585811712	2.29561152207944	985.8
194.93728	0.0718305258124785	2.30336281711429	598.8
235.07256	0.0718305258124785	-2.58862517940967	213
619.28897	0.0718305258124785	2.4061901749916	90.6
115.92078	0.0731964595483895	-2.58400560960252	313.8
280.23674	0.0733458350034194	2.45434331682757	85.2
149.06079	0.0737976791554116	2.27715969694718	95.4
683.43899	0.0741067305605279	2.55260425167606	960.6
148.06301	0.074627022030708	-2.60430742323619	429.6
192.99085	0.0748180931201578	2.37053878160973	499.2
791.7388	0.075094121990875	2.50193242174488	961.8
334.01887	0.0754549406804514	-2.25975935288508	519
416.76402	0.0755083967062303	2.26186699161956	990.6
331.55546	0.075518566354317307	2.43506994057472	490.2
580.69441	0.075564740423891	2.28483912927942	990.6
193.08044	0.0758798361995067	-2.29754477633253	163.2
339.06093	0.0766653134904991	2.26066909977029	274.8
288.87723	0.077084836135534393	2.25696684324806	411.6
222.76497	0.0775294177975468	2.24202771577624	372.6
321.98451	0.0775294177975468	-2.47825118740314	536.4
167.96089	0.0781336354631764	2.23453219840056	964.2
123.90207	0.0781886548602888	2.36929258150103	522.6
311.16882	0.0792888537917293	-2.25170050696745	82.2
313.16478	0.0794227209391599	-2.24419897106491	82.8
500.27887	0.0796905870949373	2.22603234302297	162
877.7063	0.0796905870949373	2.52276550910868	960.6
763.56123	0.0803321430912197	-2.42024236634897	160.8
224.76301	0.0805657791645967	2.22229119795727	372.6
771.74267	0.0806854013755641	2.40958529509687	961.8
276.85203	0.0818910728215458	2.24283296481839	654
194.94659	0.0822428192538761	2.2281639111763	848.4
295.04292	0.0822832095218264	2.37538852619863	473.4
289.06986	0.0833088838146881	2.50046296075736	421.8
883.5344	0.0843930968399139	-2.39376923150155	78
377.01987	0.0846798639196935	2.1840215430284	848.4
245.90933	0.0861518787718244	2.18808098904484	976.8
202.94011	0.0866955431246913	2.18711007845766	983.4
328.88827	0.0869101859559533	2.3294508560104	975.6
162.84266	0.0873340796625867	2.16153926332284	410.4
178.90332	0.0873340796625867	2.15953732972222	175.8
320.0923	0.0873340796625867	2.41402095045274	451.2
652.59569	0.0876454495169626	-2.29623106090392	994.8
355.02549	0.0887145719902992	2.18792197926357	847.2
375.16124	0.0890155725532275	2.16740783379515	580.2
315.13675	0.0897357096026792	-2.30514216703458	82.8
191.08275	0.0900062346324284	2.14438010357845	172.8
264.90836	0.0901103137546866	2.13731934892129	964.2
115.97564	0.090508101800748	2.13562051270606	988.8
242.22069	0.090508101800748	2.1744942766965	86.4
263.99454	0.0920187692506653	2.26714117458506	447
229.13461	0.0948221166742553	2.31736273420396	98.4
789.4032	0.0954352321773344	2.29700154821548	960.6
237.12466	0.0958809324762395	-2.15318497981538	164.4
749.85368	0.0962766910461549	-2.32621010144354	580.2
168.83219	0.0963219352443092	2.09328530164727	410.4
199.0904	0.0963219352443092	-2.12368278620374	162
722.51348	0.0971100967217645	-2.24611126386149	87
411.23924	0.0972305312190293	2.13602757921548	85.2
178.81537	0.0974759734570269	2.08486977931121	378.6
196.90613	0.0974759734570269	2.09377805755638	985.8
268.8012	0.0976377286906155	2.08308809640954	405
500.97284	0.0977971951248829	2.21729841240691	609.6
289.06909	0.0982032056026072	2.07866950188441	511.2
655.42183	0.099144949149364	-2.27799232773587	81.6
696.77034	0.099487162336526	2.31768806404011	961.2
341.2062	0.0996978765074306	-2.07010796458442	80.4
415.76932	0.100242089938859	2.16703717068512	988.8
119.94706	0.100586958805805	-2.24815595313238	393.6
180.81308	0.10058744047925	2.07617854734057	378.6
185.07479	0.100943640414638	2.21820791190262	13.2
447.81787	0.101000112771811	2.25425839870698	585
218.90528	0.101606918835225	2.07631719148599	649.8
224.88353	0.101727274904877	2.0718301944133	985.8
438.77184	0.101727274904877	-2.05746052975639	990.6
417.33776	0.101795202197032	2.0574978389924	88.8
599.32043	0.101905651345387	-2.12784414337646	90.6
334.00762	0.102468129038795	-2.31316561575354	535.2
256.87015	0.102903471024186	-2.04483739096324	991.8
134.89474	0.10292282561018	-2.22047871283072	157.8
586.36336	0.104316291043671	2.04801820077655	94.2
238.12794	0.104324037028871	-2.04819157950953	164.4
844.721	0.104542579927047	2.2505753506259	961.8
141.97371	0.1051939415013	2.08437604063358	990.6
823.58151	0.106941301425383	2.09194515417081	151.2
376.16467	0.107677828463728	2.05162051513676	580.2
196.89482	0.108013227958063	2.02943505629305	600.6
112.96221	0.109289713967414	2.01202387326355	982.8
144.03032	0.109289713967414	-2.07092690766625	201.6
254.91347	0.109333725529635	-2.11680509379852	580.2
732.09137	0.109646567507375	2.22398316960376	961.2
174.92411	0.110052972218404	-2.03379715415544	990.6
259.0114	0.110116888333847	2.06688960483952	442.8
572.08034	0.110116888333847	-2.01962054431554	462
199.13404	0.110140875500044	2.03245292518963	90.6
536.70427	0.110140875500044	2.10424107280837	990.6
138.89009	0.110439968195552	-2.09932473065007	396.6
402.01119	0.111001830047979	-2.12818059273869	630
723.5173	0.111153706691041	-2.14657133256029	87.6
168.85005	0.11115948435031	2.02092331490582	411.6
219.08879	0.111340499828632	-2.15036422092719	167.4
198.91804	0.111740776764393	2.08058337238869	817.8
132.92244	0.113282810693021	2.05229428173892	415.8
512.68581	0.113543374845322	-2.17189181442673	993.6
610.37254	0.113679810432745	-2.01740587579214	93
160.00738	0.11422323903958401	1.98673590930533	511.2
236.90273	0.115655075998648	-2.04400197478112	580.2
602.67583	0.117587332332774	2.04069207639665	987.6
183.01091	0.118122073156426	-1.96947785648118	81.6
653.30122	0.118577065839299	2.16050949409809	80.4
768.55038	0.118774139202089	-2.1023216167649	134.4
620.64774	0.119335671556062	2.00781159374	991.8
749.5337	0.119335671556062	-2.08762571185622	127.2
846.58704	0.119335671556062	-1.96069621378007	148.2
404.04334	0.119498863902076	-2.0159996522798	645.6
498.70992	0.119633483124549	1.94894755816342	991.8
327.18034	0.11995987865353	-1.94696788061726	81.6
198.89331	0.120661779653097	-2.0555521614132	598.8
242.07849	0.120661779653097	-2.01105891330642	556.8
304.01613	0.120661779653097	1.93922505412748	405
176.81743	0.121209654589315	1.92573482212827	378.6
835.53309	0.123612686301484	-2.04735224272652	78
306.01315	0.124211799799863	1.95357589583614	406.2
380.13131	0.124211799799863	1.94103132299086	301.2
190.14497	0.126990384281341	2.08640164437644	130.8
501.66579	0.126990384281341	1.98778801704471	174
496.71192	0.12722570309121	1.92367752173136	991.8
285.53668	0.127541775650023	-1.9478986305575	461.4
229.08301	0.127790852017048	-2.01577712512065	555.6
400.12991	0.128138726105918	-1.97632969385137	444
178.07325	0.128458901532649	1.97725664568332	189.6
186.07268	0.129172526932264	-2.0405528103381	164.4
462.2994	0.129199961707131	-1.88151463080739	162
202.0035	0.130975137274801	1.87331790331299	519
437.02593	0.131463888714874	-2.02635272841775	462
674.64172	0.131619938279484	-2.02246049791574	993.6
245.9457	0.131686605422341	-1.96185706473853	271.8
897.70266	0.132215392857675	2.04427507176229	961.2
407.00387	0.132351360331886	-1.88533159461059	508.8
220.76695	0.132475021392011	1.86898557205052	372.6
204.80035	0.132630448835659	1.8713264265886	408.6
115.92076	0.133575479496208	-1.91671725250025	382.8
96.94986	0.134173075519728	1.86799275297649	579
328.04596	0.135295745183522	-2.0194369024857	245.4
445.0171	0.135994743578133	-1.89872628294112	570.6
857.51868	0.136650783975572	1.93357934924411	78
262.11266	0.136942432696783	-1.95358089002338	573.6
166.97517	0.137990738284213	1.83462645891025	645.6
148.86051	0.13866232263712	1.91875013828494	406.8
652.04651	0.139619731665817	-1.86697191974274	619.2
432.7379	0.13968717066288	-1.9552234798109	991.8
386.03382	0.140228034893085	-1.94831522662118	688.2
183.99284	0.140590051312686	-1.85460018544987	273.6
819.55871	0.140702013299735	-1.83347879440058	88.8
178.01808	0.140821971554367	1.81894555735474	220.2
446.16844	0.141370995613532	-1.81828615990741	336.6
115.92073	0.142384611902571	1.82943276492716	540
158.91182	0.142384611902571	1.83627177068777	988.8
171.84786	0.142976892216454	1.80990303664887	371.4
130.08739	0.143435599631297	-1.9554184221602	438
785.15322	0.143462778395849	1.80927533909987	406.2
169.09835	0.143863228480936	-1.93411270227131	407.4
228.09893	0.143966967461589	1.84407460059359	511.2
792.5398	0.143966967461589	-1.99708285325049	90.6
802.73523	0.143966967461589	1.9612961541229	961.8
835.53364	0.143966967461589	-1.91460813788814	78.6
300.00896	0.144152683503147	1.80296833515537	371.4
598.66642	0.145329959178986	-1.83912170467179	993.6
171.02005	0.145369581365583	-1.83440808865856	973.2
255.83759	0.145369581365583	1.82933693717935	407.4
339.19996	0.145369581365583	-1.80018876825331	81.6
219.08787	0.14572489703789	-1.85130903072144	199.2
416.84245	0.148026453735913	1.78790243600455	1028.4
463.28351	0.150474481486446	1.79117915281905	94.2
202.07221	0.152605853677029	1.76454967938638	418.2
152.92723	0.154368501418549	1.76487147785362	580.2
231.0987	0.15502046810687	-1.78059937233236	492
261.10927	0.155441010518443	-1.74823398475647	574.8
276.86118	0.156151011767225	1.75017340937833	586.2
164.83962	0.156537844356958	1.7471839836324	410.4
117.01938	0.157616546952897	1.79908987693175	552.6
765.56913	0.157616546952897	-1.74238302679655	160.8
763.56104	0.158208531571318	-1.83011748608838	93
170.84717	0.159786742182146	1.76215227274988	411.6
167.85165	0.162347083126325	1.75689738225569	371.4
72.98624	0.164087049596858	1.76390796943664	990.6
385.17266	0.16454903392627	-1.71588525301586	162
283.11096	0.167280174034551	1.70880381472793	82.8
145.99869	0.169956375886952	1.69708741646179	519
323.04815	0.169956375886952	-1.70116008149084	577.8
336.87792	0.170401512660854	1.75286018822301	648
261.97881	0.171698582369849	1.7487719562905	463.8
237.12461	0.172554724909449	1.67757306032319	96.6
249.05517	0.172713039994759	1.74757085248726	500.4
312.01151	0.176062907478284	-1.73790444538746	364.2
199.0375	0.178555298018372	-1.81384013324441	481.2
266.96788	0.179592376293562	1.69331985917426	591.6
198.91805	0.179849226455604	1.64798170106302	910.8
584.35704	0.180244918268219	1.68174912494504	94.2
139.97559	0.182342003379859	1.67095038723631	988.8
571.28874	0.182342003379859	-1.72968285714423	91.8
744.08439	0.183338280043381	1.6510956014082	637.2
302.007	0.184132317559206	1.64213500153865	372
616.47169	0.184429304017719	-1.76545847004156	160.8
764.56472	0.184429304017719	-1.75251473427966	160.8
350.87051	0.184489658222565	1.63868869646771	1028.4
169.84972	0.186197859395131	1.64819225612973	371.4
344.96479	0.186197859395131	1.62236716617327	540
554.30976	0.186197859395131	-1.66780731534983	95.4
363.01647	0.187253970037906	-1.63863865680012	273.6
171.02003	0.187357675407048	-1.64423408256134	503.4
221.15462	0.190171923384024	1.60801878570197	85.2
596.6682	0.192036263862786	1.61416265729197	993.6
282.08458	0.192242505796703	-1.65998891825978	607.2
447.13448	0.192242505796703	1.70248471799605	84.6
754.08171	0.192242505796703	1.71058664268281	960.6
214.03339	0.192948533655746	-1.62355384935289	473.4
250.93968	0.196453955371941	-1.72384868573798	964.2
153.03063	0.197791096313671	1.61958688250096	347.4
110.98522	0.198430771797167	-1.58232831544615	519
194.90589	0.198430771797167	-1.66621255450664	761.4
734.57959	0.198430771797167	-1.66096879643324	994.8
460.75426	0.199691933328047	1.57295452840555	990.6
146.96606	0.209150583833512	-1.54808550191211	245.4
347.10337	0.209664998947448	1.53868667721909	449.4
177.03396	0.213143892589567	1.54973803173209	512.4
156.91979	0.213516620454907	1.56025683505239	988.8
227.09264	0.214707301348008	1.52452652825171	164.4
894.47221	0.21614628396592	-1.5695622973908	994.8
223.9565	0.216334626400909	-1.53747615021704	394.8
198.91799	0.216699863765985	1.58682076431047	690
129.54068	0.217248031965007	-1.59154248587368	511.2
243.06238	0.217617968005267	1.51489965089033	622.8
227.20182	0.218329311136378	1.60747358975635	157.8
234.80307	0.218884136807602	-1.50782078263501	405
492.34616	0.219851308538957	1.51961912324412	93
432.57679	0.220159670921645	1.52019625971698	456.6
157.07721	0.220475373082482	-1.51152389939259	263.4
158.85137	0.220475373082482	1.54716839275389	371.4
385.17882	0.220475373082482	1.55130080522455	88.8
303.00205	0.220680413010544	-1.52485007901916	426
913.57976	0.223136320757776	-1.57222250788727	78
291.89535	0.22381542064541	1.53003292257399	961.8
224.91577	0.223854948519341	1.5309087758756	965.4
190.00989	0.224260933708148	-1.49254521877042	273.6
250.05887	0.226262447237097	1.52410534955174	499.2
367.99854	0.226815478691965	1.47903533581662	512.4
184.95486	0.22778517674995	1.4779712802179	678.6
443.10742	0.228067986807325	-1.54131971480979	234
116.98565	0.228936668929407	1.55527058229135	990.6
194.90056	0.230363009938057	-1.57327394020717	671.4
136.89179	0.231317374216961	-1.51894955253624	396.6
476.72821	0.234666694313596	-1.51319140441097	991.8
306.07681	0.236113741904253	-1.49451217295524	409.2
296.82027	0.237114449763646	1.45989717634605	675.6
389.17704	0.23724097387928	1.47569229425714	580.2
474.73018	0.23724097387928	-1.52784673779452	991.8
134.89477	0.238113482230122	-1.50477629418674	396.6
618.65009	0.238369541709667	1.44036791099173	993.6
346.05605	0.238724858541931	1.4389608592223	410.4
336.12052	0.241158744899576	1.45883053899631	402
250.05032	0.241817754700051	1.45651733861054	409.2
328.16869	0.242948649609179	-1.46539131683772	402
342.96949	0.243268263879026	1.42485269382164	540
160.84948	0.24473707458796	1.4675551411004	370.2
249.04951	0.24473707458796	1.42590985871198	249.6
307.08049	0.244972028455702	-1.4266442767607	409.2
224.88941	0.245154545935923	1.41848577284131	984.6
392.78474	0.245216455555216	-1.50298343393974	993.6
281.1121	0.245689030956252	-1.41755362147141	283.2
118.95767	0.245821452374187	1.41628681848179	990.6
298.13782	0.246074143731044	1.4146489815847	103.2
206.04687	0.247416994674835	-1.47236705566182	58.8
199.00147	0.247438677150727	-1.43599356646429	449.4
365.13547	0.24750978157475	-1.41064615010486	504.6
97.98386	0.247618592795646	1.41785666129719	990.6
312.01153	0.247980584026786	-1.41008062656327	1249.8
216.9286	0.2486920820968	1.4037205431947	817.8
297.13449	0.2486920820968	1.40483104023462	103.8
307.11235	0.24883237066338	1.47324936350167	97.8
323.11408	0.24883237066338	-1.40687185589087	90.6
202.94615	0.249733196890352	1.4207495087838	983.4
538.70196	0.25091910916319	1.4194667580292	991.8
132.9003	0.252182988640753	-1.44847855359731	396.6
152.93614	0.256334646797459	1.38141493247939	991.8
146.08233	0.256390163062809	-1.4128881586141	415.8
616.47162	0.257018993879613	-1.44455365476435	93
500.70805	0.257484909072562	1.38229999030107	991.8
554.31002	0.260245004709983	-1.37216028161722	164.4
418.76216	0.260294315243651	1.37252422939309	990.6
251.46994	0.260809562242868	-1.37261399491537	679.8
187.13403	0.260994324565467	-1.44479596719267	160.8
618.25222	0.261072805413657	-1.39730576123371	508.8
171.83167	0.261244093804178	-1.40514549464092	397.8
228.80384	0.261864572545054	-1.37741256083287	405
795.55731	0.261864572545054	-1.37591904088109	155.4
103.04013	0.264457489036053	1.37801369136278	241.2
137.89188	0.264776685887224	-1.41070147351495	397.2
176.92673	0.265183191480268	1.40430223243596	648
322.0446	0.266223009387375	-1.36001308688607	576.6
391.12956	0.26757481716997	-1.35258542824112	334.8
194.00469	0.267975391693199	1.34398077138037	547.2
429.03047	0.271005957922014	-1.33817129897346	548.4
178.06701	0.272162047373666	1.41424793393966	13.2
377.14067	0.272712677794297	-1.33409549472305	993.6
116.99365	0.275330357962599	1.32504623874232	990.6
158.0435	0.278214809878382	-1.37174014281233	472.2
724.52193	0.278475733975137	-1.32640023525625	86.4
179.05625	0.279040872491735	1.40216554272683	439.8
844.56974	0.280422161131972	-1.40200716473272	87.6
687.41165	0.282897501168924	-1.36140478181403	81.6
185.07471	0.286965014876351	-1.36245842442749	82.2
362.05099	0.290702494496137	-1.30643504649896	607.8
87.04515	0.292895635523094	-1.29832710151201	90.6
185.07475	0.292895635523094	-1.27894983152077	164.4
253.09314	0.292895635523094	-1.36029661549856	427.2
127.99639	0.294000974011627	-1.35282979230327	274.8
230.80135	0.294646586175902	-1.27532086253721	403.2
197.80798	0.298597666232514	-1.31728902993826	397.8
192.58422	0.299767251356705	-1.30375262970405	162
671.41722	0.301731527109308	-1.30565660219118	81.6
420.99521	0.304527464211915	-1.29884964392697	552.6
198.9053	0.305566140138316	1.24993004894738	988.8
248.0577	0.305566140138316	1.28354613129793	462
409.14006	0.305566140138316	1.28189391263638	339
776.56088	0.305566140138316	-1.25226227811856	136.2
391.57171	0.307619660817859	-1.26383340296709	405
75.00856	0.308040626622932	-1.23900677595	142.8
174.07719	0.30971488044142	1.31083801695836	504.6
74.96763	0.31038590825042	1.2352563040586	990.6
788.54584	0.312347786422169	-1.28668931486812	80.4
378.76923	0.312561976911525	-1.22900042320868	990.6
91.03021	0.313383090061033	1.22365926338261	340.8
207.13918	0.315806660902448	1.22363866852766	87.6
257.07853	0.31612801966903	-1.22271230617743	507
476.27872	0.31717850681468	-1.22122079530651	94.8
265.14808	0.317410680201803	1.24655589343053	442.2
482.25482	0.317410680201803	-1.2401775486596	169.8
911.5653	0.317410680201803	-1.25936339792475	78
390.28657	0.325654691150014	1.2476724285538	87.6
228.93196	0.329434702068476	1.23998152964251	57.6
281.08945	0.330216614214725	1.18281869143027	179.4
457.248	0.330216614214725	1.23125918562993	463.8
207.13921	0.330578806795482	1.20715720378297	1156.8
163.06139	0.333129625162087	1.17611442732545	103.2
836.54341	0.333329133404942	-1.20091352079421	78
194.94659	0.333701121611931	1.20794929589856	765.6
482.98036	0.334950415177132	-1.19275902356024	684
203.06743	0.335893594908651	-1.16844328878119	561
460.02833	0.336568320362469	1.1671033987133	607.2
428.02674	0.337209576776911	-1.16569809229292	549.6
238.10868	0.338334241744723	-1.21920993317895	157.8
236.79971	0.34003105157047	-1.16926022850863	403.2
838.55886	0.340515318232511	-1.19931507024386	79.2
270.7983	0.342975762700776	1.17246282630651	405
117.92875	0.343214995473889	1.17577318103138	441.6
95.98577	0.346467084370241	1.15473264429248	990.6
132.86795	0.347010972781729	-1.14699988087287	1308.6
244.90608	0.347013741974792	-1.20748606686033	1028.4
238.86497	0.34789569701263	-1.18597052440431	990.6
339.32677	0.351418110404402	1.15039529576369	80.4
146.02481	0.351653480611262	-1.13419912013026	500.4
144.03028	0.357347540451587	-1.12597601597568	291.6
134.92559	0.357674978059266	1.12202095401873	991.8
109.04075	0.358396300327556	1.11715629756977	339
535.03755	0.358646470887717	-1.16979702628925	596.4
261.07294	0.359376825755527	1.16847211863296	519
216.92856	0.35971409005772	1.14991122937513	688.2
482.96173	0.361233177449944	1.1100585695239	659.4
473.28295	0.362031623992241	1.12139811788579	142.8
317.07901	0.365897448248718	-1.10702379586352	274.8
167.07139	0.367412773691391	1.09482351213329	81.6
157.12344	0.367912551234794	1.09574890272389	91.8
238.80184	0.368947711213827	-1.13552803160228	405
178.56872	0.371054686169411	-1.08651737451942	165.6
334.87983	0.374247211236289	1.11293905266284	588
